;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.5401164425278948;0.006052524476646184;0.6060756881131958;0.021451625352796357;0.5709871603242914;0.00964771672067975;0.5995724277749501;0.007291142370528671;0.5688684701260215;0.005864334137575685;0.30232141017913816;0.026503849762017584
1;SVDD_RBF_0.01_scale;0.5394862671028541;0.0061655768344261565;0.6129006504840538;0.019835575193935282;0.5736737171565067;0.009016678350098771;0.5998119298376042;0.007125787039347864;0.568722185749193;0.006105977535524703;0.3452327966690064;0.023071003266917054
2;SVDD_RBF_0.05_scale;0.5393971898303046;0.006238541896955314;0.6127462341776919;0.019874538677201216;0.5735538925717553;0.009028602312370876;0.5998479979042032;0.0071266096376740645;0.5686197888250119;0.006163577157834108;0.3738532066345215;0.037270399685229764
3;SVDD_RBF_0.1_scale;0.5394352121779877;0.0063225019026886;0.6128697672227814;0.01968644544269209;0.57363162467247;0.008947982822274221;0.5998474568605068;0.007123770656839539;0.5686636741380605;0.0062335873966012;0.4092845678329468;0.02868322452335792
4;SVDD_RBF_0.2_scale;0.5413487633388521;0.005890553858226051;0.6039139837767055;0.02308445900558725;0.57067176183302;0.010119812487770951;0.6001809438220358;0.006997637263223788;0.5699070806431086;0.005520509221843803;0.41169514656066897;0.03012702991946728
5;SVDD_RBF_0.3_scale;0.5460658008477586;0.005839397915338697;0.5621933961499567;0.027502603325412104;0.5536265405103398;0.012815966436252504;0.6008704103332921;0.006603694881835108;0.5711212238539944;0.005069795024513441;0.4449944496154785;0.02379569539958171
6;SVDD_RBF_0.4_scale;0.5541518908140332;0.005826770893352896;0.5022836450677077;0.032798182008115365;0.526288524484201;0.017243750793079368;0.6005871685322314;0.006428143479656224;0.5726425621166212;0.0042609445223553465;0.482868504524231;0.019360334125987283
7;SVDD_RBF_0.5_scale;0.5603476469289749;0.00838804063754346;0.4307629795987407;0.028445866242149193;0.4865676013869854;0.019150825408343692;0.5993873751929085;0.00703733061544524;0.5702434641030506;0.006486108830299363;0.5342454433441162;0.020066331540444758
8;SVDD_RBF_0.6_scale;0.5714614231280469;0.0077001433778662535;0.34973008849641907;0.022739341953331323;0.4334783777188973;0.018671516307345364;0.5977125912911988;0.0076401892715441235;0.5677420718660461;0.005217450078674537;0.5869740486145021;0.03895372244026442
9;SVDD_RBF_0.7_scale;0.5848172435327217;0.009050252737699892;0.26770843722307325;0.02687726972067456;0.3665698491966311;0.02560784622586015;0.5954177669142403;0.008471038991142871;0.5631634607344661;0.0059282901194403215;0.686000919342041;0.03740276181043407
10;SVDD_RBF_0.8_scale;0.5981156956106827;0.01007370149425442;0.19325405262950135;0.031220436506367674;0.29062036797386964;0.035317451744318704;0.5935572248277817;0.0076376648747467565;0.5561859869451944;0.004891334109433203;0.7330275535583496;0.0386032995411732
11;SVDD_RBF_0.9_scale;0.6125121152449264;0.013868475506145016;0.0992188699300774;0.03523024760398166;0.16836651952355935;0.053482194891804606;0.5902120677819662;0.00703115881232141;0.5439714746962904;0.007504872375723227;0.7848414897918701;0.033944250296821264
SVDD_RBF_0.0001_scale_;0.610211824030215;0.019193574671574863;0.14474008193456028;0.05730701420096605;0.22810076246551506;0.0705919331317785;0.5936100020271693;0.012836923122745212;0.5503787175637876;0.008072501591832775;0.11827478408813477;0.012462758590755244
SVDD_RBF_0.0005_scale_;0.5424258423679288;0.00691694228303102;0.5870527433470362;0.02585712106457113;0.5635002089575752;0.011340914257196553;0.5995889789923569;0.007757250073540568;0.5696290846975629;0.0061261305725298166;0.25495057106018065;0.010468123326866061
SVDD_RBF_0.005_scale_;0.5397307078145361;0.006107589048699462;0.6122830043282332;0.01990123346032192;0.5735335673085581;0.008837680510795188;0.5997851467449351;0.007104741975944995;0.5689123597182679;0.005938621043027096;0.32343273162841796;0.01722789361178898
SVDD_RBF_0.0001_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5739318892498181;0.04026695306183115;0.5263157912754517;3.079310737632568e-05;0.04467997550964355;0.00033025035883661426
SVDD_RBF_0.0005_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5739318892498181;0.04026695306183115;0.5263157912754517;3.079310737632568e-05;0.04458417892456055;0.00019670683509226498
SVDD_RBF_0.001_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5739318892498181;0.04026695306183115;0.5263157912754517;3.079310737632568e-05;0.044745230674743654;0.00025807051785871533
SVDD_RBF_0.005_auto_;0.2;0.4000000000000001;6.176652254478074e-05;0.00012353304508956148;0.0001234949058351343;0.0002469898116702686;0.5785722195873035;0.025031843827914412;0.5263450481508174;7.261531925963427e-05;0.05057556629180908;0.0004770280581052282
SVDD_RBF_0.01_auto_;0.5744424392473448;0.028779810524805154;0.2644957485219609;0.06833894359171545;0.35583074455517266;0.06346868116003268;0.5886175322583116;0.019215793652161035;0.5570049761935387;0.011372226202554243;0.07099215984344483;0.0007034347354086651
SVDD_RBF_0.05_auto_;0.5134431637816894;0.007153822336006091;0.78833729250577;0.03667822247251894;0.6213659469499329;0.008068156688570352;0.5936686841302633;0.010182756272837972;0.5453614522844198;0.009589491938484832;0.11807105541229249;0.008044052256343939
SVDD_RBF_0.1_auto_;0.5109543221161842;0.005560214814875836;0.8051681931585424;0.027634125390581354;0.624934766573199;0.007286834585540344;0.595580548498424;0.00987768705306152;0.5424503354163612;0.008042814203805763;0.15006279945373535;0.01107803244943107
SVDD_RBF_0.2_auto_;0.5221050555484757;0.00689814005396878;0.739730548074435;0.03155338293463905;0.6117423343046796;0.008658266813617426;0.59757409894242;0.007311595845433427;0.5556302154327899;0.007689152867066336;0.23020462989807128;0.024416609229822667
SVDD_RBF_0.3_auto_;0.5332154002454811;0.005900761854398557;0.65227442490295;0.030975214471660652;0.5863118303628096;0.010330991519629488;0.5990686564598421;0.005837578073042151;0.5645240402337024;0.005112909817174079;0.4128478288650513;0.07986494640891786
SVDD_RBF_0.4_auto_;0.5441478512900287;0.005801662499471191;0.5658065851618087;0.03579481689624159;0.5541288924486729;0.016373868051081816;0.5995248203870106;0.006761306207462767;0.5696292066547004;0.004966321639308;0.5976525068283081;0.04209764026203345
