;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.5111936519177109;0.015029120179583156;0.6070805293091337;0.07862888409224268;0.552000414699402;0.027328520775899458;0.5483223984719984;0.018325305645241142;0.5314344313529393;0.015029918029767763;0.2315121650695801;0.03642072570083306
1;SVDD_RBF_0.01_scale;0.5050309577608824;0.013613675417547485;0.6247472412933632;0.07639442130174638;0.5558695853404139;0.02486720693855794;0.547086656732346;0.017447938883923788;0.5248001114687836;0.015374034113405925;0.2650351047515869;0.03969160206635604
2;SVDD_RBF_0.05_scale;0.5051023592059405;0.013764954493112087;0.6252792694808874;0.07609966795914094;0.5561281476020217;0.024575185912485087;0.5470475721115718;0.017411299994342575;0.5248511318769468;0.015506907337028494;0.270703649520874;0.03891301175792532
3;SVDD_RBF_0.1_scale;0.5051149784861918;0.013872483623740548;0.6251728865021641;0.07608659832271815;0.5560893460274192;0.02455284609196853;0.5470443326833373;0.017404928170097082;0.5248511579210551;0.015643222924196353;0.2723127841949463;0.03579699372439465
4;SVDD_RBF_0.2_scale;0.5051946768545206;0.013821224664686734;0.6252792694808874;0.07609966795914094;0.5561823887422881;0.024578808955822082;0.5470433942321405;0.017401241368203885;0.5249531987373817;0.01558384317127836;0.2727463960647583;0.038963973842005485
5;SVDD_RBF_0.3_scale;0.5050607813711944;0.014164532979500237;0.6238958375818549;0.07586479656165444;0.5555423070841291;0.024465314824759627;0.5468194887068188;0.01736800643429222;0.5247490650165121;0.01583362586671861;0.2730518579483032;0.03950803676819185
6;SVDD_RBF_0.4_scale;0.5083955856871422;0.015248863499977797;0.6058032538010105;0.07581392396301265;0.5500281822200157;0.02556013177130271;0.5456070755154985;0.016647002407404382;0.5282702284589179;0.016521815007588127;0.2753718614578247;0.03783406427664792
7;SVDD_RBF_0.5_scale;0.5172653959393066;0.015904416112112685;0.5653582353341038;0.07718612587790287;0.5370128991651418;0.027995729444129532;0.5432546424955227;0.01467714554737031;0.5366390599118669;0.01553807042277454;0.2917261362075806;0.034673172046104164
8;SVDD_RBF_0.6_scale;0.5281390569410876;0.015273460435127584;0.5088386241587928;0.06529107108893697;0.5155364782662601;0.02732435583538293;0.5416941665411548;0.013766968697712573;0.5449578866768761;0.011637771684268288;0.31389875411987306;0.04131489335334601
9;SVDD_RBF_0.7_scale;0.5445874142863132;0.017262114773079068;0.4416776561756509;0.05509702250012127;0.4852764015153016;0.03023698545369563;0.5402127506294475;0.013444384139677423;0.5539908428915211;0.010468764979141662;0.34309146404266355;0.05510393440922215
10;SVDD_RBF_0.8_scale;0.5635808676629571;0.02432593198198345;0.3678228309881494;0.04267131165222007;0.4429901444887501;0.028865315883845662;0.5395735472944304;0.013802064592443321;0.5589917023470949;0.012109310623289914;0.3602025985717773;0.05911673485668052
11;SVDD_RBF_0.9_scale;0.5942622000490209;0.031368623489162036;0.2313877370675005;0.06103038660114105;0.3270315953566264;0.06390871654263547;0.5381359589085221;0.012461470564680784;0.5537361575564376;0.009276589161035796;0.3883178949356079;0.056148780470269916
SVDD_RBF_0.0001_scale_;0.05;0.15000000000000002;0.00010638297872340425;0.00031914893617021275;0.00021231422505307856;0.0006369426751592356;0.5473309943695149;0.03578342905644418;0.5205144232271776;0.00013014134333630642;0.20502002239227296;0.08305302375700407
SVDD_RBF_0.0005_scale_;0.537813171019689;0.013353685071998038;0.4985083724197312;0.11159313285825304;0.5093025289450651;0.06261947487896878;0.5508522674109411;0.02117011387428022;0.5522052848704566;0.009262012361015547;0.3554387092590332;0.1313779270618948
SVDD_RBF_0.005_scale_;0.5052295558125819;0.014059516346042772;0.6241081503636735;0.07588047388145328;0.5557237044677537;0.02462831468753623;0.5461311624665728;0.017117345363395205;0.5249531987373817;0.015881878618704562;0.5125697612762451;0.09875864898961818
SVDD_RBF_0.0001_auto_;0.2516440363808785;0.33670341504557627;0.11895520358915099;0.23860496471056855;0.11085230782901616;0.21748262088846393;0.5474417589345575;0.04684785704821466;0.5231686043483244;0.008454813787610618;0.13656151294708252;0.05674949194686397
SVDD_RBF_0.0005_auto_;0.48768549267772404;0.009138722058340142;0.7368099834590895;0.10686708660005348;0.5833831080347103;0.03260063606133871;0.5549441429937937;0.0417398199131388;0.5013774207998667;0.015505831497598398;0.19198172092437743;0.07934010188298526
SVDD_RBF_0.001_auto_;0.47893234437140747;0.004349768093090876;0.7997144993542247;0.06259264593663798;0.5981450020168929;0.017520355089240706;0.5511354935149234;0.038255418652594096;0.48657884593347295;0.008168453864936556;0.33242700099945066;0.09576480009733912
SVDD_RBF_0.005_auto_;0.4779516318824057;0.0045329640885724935;0.8111009901887476;0.054743701590703166;0.6007532026461223;0.014398297652113768;0.5530054774271885;0.03624942380516242;0.4843842391474201;0.008398271907192922;0.30178725719451904;0.13190971272854737
SVDD_RBF_0.01_auto_;0.477776339775777;0.004447965096305238;0.811207373167471;0.054103248254087265;0.6006584055906006;0.014120829062440502;0.5529495743259124;0.03644348791928066;0.48407790834557407;0.008294318067791295;0.3552142858505249;0.11751656467030151
SVDD_RBF_0.05_auto_;0.47778989383360865;0.004475963009444153;0.8117392880610881;0.0541546306578817;0.6008150765073332;0.014141038525816569;0.5530387084183593;0.03639144955632871;0.48407785625735744;0.008328892668751618;0.322929310798645;0.1609939047104723
SVDD_RBF_0.1_auto_;0.4777429205928154;0.0043663149065597965;0.8114201391249178;0.05466869953598276;0.6006816278743778;0.014387143871244942;0.5528951560412532;0.036381760422635384;0.4840268358491942;0.008171997484189309;0.41409337520599365;0.12371422088427922
SVDD_RBF_0.2_auto_;0.4794957401410123;0.00516154796300328;0.7934360909070309;0.06365751691223945;0.5966715582409534;0.016515335265980848;0.553831072231308;0.03439383921895645;0.4874968486628955;0.009760424774567827;0.30469770431518556;0.08822108496298056
SVDD_RBF_0.3_auto_;0.4852290625557451;0.005848848244479835;0.7561860739129449;0.07082865081099367;0.5896537870075669;0.019006308359121756;0.5519550654150134;0.02735380811855692;0.4977542686293507;0.00987529843840755;0.3047367334365845;0.14083932208901345
