;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.8547827859160658;0.018519484031384818;0.5915381913760678;0.03224859205565128;0.6984323658816998;0.020204613443226653;0.8653025669289309;0.00874334081499105;0.7556153441468471;0.01142602071071833;0.0981243133544922;0.005415309851926686
1;SVDD_RBF_0.01_scale;0.8521409900380107;0.01876712299719029;0.6037764258038203;0.0331645433390225;0.7059525304996309;0.019675443202778326;0.8650722812905552;0.008316199520516614;0.7593911929243367;0.011131010244389491;0.11724679470062255;0.00626646748403635
2;SVDD_RBF_0.05_scale;0.8521570939147063;0.018821173072238302;0.6038829220764509;0.03311854730963762;0.7060355594807511;0.01970254218604285;0.8651235259018751;0.0082574658093609;0.7594422393766083;0.011195896849570128;0.11792337894439694;0.008789396673044642
3;SVDD_RBF_0.1_scale;0.8522822528732767;0.01872596871660669;0.6038829220764509;0.03311854730963762;0.7060788717498585;0.019682865754477745;0.8651169484130634;0.008234142518231336;0.7594932597847714;0.011158501847142515;0.11835381984710695;0.0066788983132306115
4;SVDD_RBF_0.2_scale;0.8522456618712274;0.017697419511223108;0.5944125710919267;0.03473951196367159;0.6995066596865074;0.02158972364581518;0.86395371544036;0.007940390300087332;0.7557683272390119;0.012152614160689895;0.12071764469146727;0.010203255122735894
5;SVDD_RBF_0.3_scale;0.8625383131658492;0.01441888666418455;0.5523702218294699;0.036393179845536236;0.6725193988082507;0.02336016633503791;0.8624899440550244;0.007926609648522955;0.7428569345042764;0.011981357590903971;0.1284796714782715;0.00499263303313311
6;SVDD_RBF_0.4_scale;0.8836447551491091;0.016238886538909723;0.4898947499603471;0.043101000171916766;0.6287686991261854;0.03226186180061153;0.8617818391422007;0.007644188795568486;0.7240262628788117;0.014070012377609542;0.1423884391784668;0.0062517658404621064
7;SVDD_RBF_0.5_scale;0.9062984098907638;0.01741122759057496;0.4141184601092153;0.04676415864327044;0.5663905069994077;0.04186226116357317;0.8603484101976955;0.005238235253387778;0.6980519267431322;0.016715763278710043;0.15341672897338868;0.007296465508765608
8;SVDD_RBF_0.6_scale;0.9194555914547272;0.008868612494908003;0.3365268619853624;0.04945663878315218;0.4903420699280997;0.05222819381628379;0.8565121122293886;0.005034229805831243;0.6674832796824702;0.020020224789030008;0.18191442489624024;0.00813713100304008
9;SVDD_RBF_0.7_scale;0.9266384181865112;0.006694931451633772;0.25137924002447143;0.0379174403711089;0.3938557482395605;0.046859974330611766;0.8516486833692986;0.006646776173292026;0.6314033867758436;0.016158983051323145;0.19995558261871335;0.006321854216608036
10;SVDD_RBF_0.8_scale;0.9415043528864444;0.006247987087514879;0.17070151587247634;0.044085251894794064;0.2864022370237955;0.06292584882762907;0.8470773757399093;0.0074571676721364765;0.5971607234011522;0.019337753977426087;0.2144010305404663;0.005077662773476076
11;SVDD_RBF_0.9_scale;0.9592077372895104;0.01534419739760841;0.09450139351505676;0.039936722067237466;0.16946661657490264;0.06468487809059657;0.8401432890243085;0.007454773562733391;0.5636850590159493;0.017773287623108168;0.23843691349029544;0.006889820618195138
SVDD_RBF_0.0001_scale_;0.9571057266838278;0.025317996112394582;0.06780005891283167;0.04585734832532894;0.1230189050091757;0.07755880619079138;0.8618921423122531;0.01694507439839255;0.5512871258763842;0.020520110072865146;0.11066157817840576;0.04699713830964849
SVDD_RBF_0.0005_scale_;0.8582683957557048;0.017646659012630007;0.5702519656492874;0.030847461805211734;0.6845382676708467;0.021132123990489325;0.8632468545390649;0.009146671529767557;0.7485221531185215;0.011887792499016813;0.238053297996521;0.05959735060610743
SVDD_RBF_0.005_scale_;0.8524015445499616;0.018562409872137482;0.6038830353703578;0.033024215111739745;0.7061238784755645;0.019622702534385014;0.8650686836536441;0.008212356787010029;0.7595443322811514;0.011070250932138174;0.26112687587738037;0.07478457254589986
SVDD_RBF_0.0001_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.7208296456166586;0.1006004847723189;0.5205144232271776;0.00013014134333630642;0.058800673484802245;0.023255183407354756
SVDD_RBF_0.0005_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.7208296456166586;0.1006004847723189;0.5205144232271776;0.00013014134333630642;0.04509668350219727;0.01064882891137877
SVDD_RBF_0.001_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.7208296456166586;0.1006004847723189;0.5205144232271776;0.00013014134333630642;0.049996566772460935;0.02344228223425895
SVDD_RBF_0.005_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.7989096457766032;0.06333132207361106;0.5205144232271776;0.00013014134333630642;0.07181620597839355;0.0393695935259699
SVDD_RBF_0.01_auto_;0.9372227081788976;0.033957100776999094;0.12334409625450342;0.0748426347419222;0.209545412873802;0.10937221033516463;0.835759974306719;0.027721809475656493;0.5747589357335584;0.03161126902768071;0.11496984958648682;0.04325745047112129
SVDD_RBF_0.05_auto_;0.789859129381117;0.026963050236453782;0.7410683615435162;0.04445520050655088;0.7632582627542351;0.020446498460508576;0.8657557779892597;0.01263931723403264;0.7802119729974685;0.014573899825763788;0.12863430976867676;0.05975943808366208
SVDD_RBF_0.1_auto_;0.7660348260490744;0.023319337333751317;0.7707612217614936;0.04330594039826381;0.7670206958958378;0.015494879848252313;0.8632405806112805;0.007191011920161141;0.7760773666281213;0.009636952473000275;0.11541926860809326;0.03044201426905725
SVDD_RBF_0.2_auto_;0.7939200746486185;0.022314339427766592;0.7195757143180839;0.04315008861720509;0.7536514452394301;0.018733097450433424;0.8608572292397803;0.00824321562425405;0.7751079267848027;0.01188194900096827;0.1279458999633789;0.024707179511553653
SVDD_RBF_0.3_auto_;0.8338921643173066;0.020684917350873896;0.6374073822309836;0.04375500739661139;0.7211802358430386;0.022807715252812083;0.8607794477521823;0.008530988594115536;0.7645960819243471;0.012395784235751951;0.32732927799224854;0.11054175518436117
SVDD_RBF_0.4_auto_;0.8609452051616235;0.017577182722465598;0.5526905037047107;0.048486884128117275;0.6714844008825855;0.03041425863185389;0.8613787259811364;0.007607020835250889;0.7421425185694491;0.014631569759108967;0.2621429681777954;0.08803909679327884
