;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.4003216795542444;0.06175999108018634;0.010687266689033376;0.003337977449909745;0.0207889895054541;0.006402647995469867;0.6354247123049274;0.008019837758644777;0.7742700456456835;0.0007159574805161446;6.475849175453186;0.21041127049061412
1;SVDD_RBF_0.01_scale;0.4784680822121999;0.029400959219801143;0.04359737375195887;0.0045753890473436065;0.07986284958570951;0.007895549975751823;0.6527204355598638;0.007895959921292545;0.7745188746854962;0.0012084497064971393;8.10591275691986;0.1635011623736892
2;SVDD_RBF_0.05_scale;0.4827915177994293;0.02847359575080205;0.0441836929701999;0.004367881474778857;0.08091371879015129;0.007544377540537928;0.6533159264852051;0.0079655423419021;0.7746944951504461;0.001163533000750357;8.074173712730408;0.13347371393978955
3;SVDD_RBF_0.1_scale;0.481803762814811;0.02590184444552382;0.044183650501764565;0.004444540769462528;0.08089335411135805;0.007625894519318607;0.6533381267515614;0.007949925279690155;0.7746505862855251;0.001073445966090199;8.111801052093506;0.15672211671929553
4;SVDD_RBF_0.2_scale;0.4832649584690394;0.02640760426251129;0.04444427928941815;0.004538626378670403;0.08134937738922404;0.007784857531905769;0.6533464766407309;0.007955471929316126;0.7747091300106832;0.0010833826352689409;8.131514477729798;0.15786856158968468
5;SVDD_RBF_0.3_scale;0.4814238357857243;0.026888796993895087;0.044248839550004464;0.004535969034349504;0.08099786216903246;0.007797491393343908;0.6533453608383033;0.007950611199755733;0.7746359535673929;0.0011172686660500255;8.098440408706665;0.16834772606032172
6;SVDD_RBF_0.4_scale;0.4816934369050981;0.02660535462779862;0.04424879708156912;0.004600582684987446;0.08100119158966858;0.007906217248780175;0.6533392616239035;0.007952927695273644;0.7746505862855251;0.0010990781669183779;8.192686104774475;0.17370619231514262
7;SVDD_RBF_0.5_scale;0.4821670163959725;0.0273271062744263;0.044248839550004464;0.004535969034349504;0.08100720331286172;0.007793807920512434;0.6533566665802709;0.00794145448242567;0.7746652254299721;0.0011218672952788774;8.062055730819703;0.1506641810379355
8;SVDD_RBF_0.6_scale;0.4850055707724482;0.029521093693423112;0.043466740844867055;0.00441768550645658;0.0797290263357894;0.007602481632786708;0.6541343919503856;0.0077943381152779;0.7747823064539734;0.0011818957396380184;8.093625617027282;0.1694308828519095
9;SVDD_RBF_0.7_scale;0.4976806574045957;0.0362128432186;0.03975245149042974;0.004100840988452219;0.07357856958523196;0.007200869698736741;0.6571665576170552;0.007651198238009106;0.7752945886833116;0.0012788051868239127;8.095178699493408;0.14370975376573802
10;SVDD_RBF_0.8_scale;0.5537214278100772;0.056331793974854064;0.03128012604631607;0.005035869159804015;0.059148225165175976;0.009086261407915859;0.6628096156989602;0.008567158173512598;0.7767288970970538;0.001375011671420544;8.141573452949524;0.18909525655814904
11;SVDD_RBF_0.9_scale;0.5705335654802013;0.09496117381228593;0.015053234183692973;0.00390203925645959;0.029311465215784656;0.007500270225317679;0.6696390187645732;0.008673767879663511;0.7763044240291381;0.0010192621283067254;8.279922270774842;0.20939910762555766
SVDD_RBF_0.0001_scale_;0.0;0.0;0.0;0.0;0.0;0.0;0.5671240841316794;0.029283944235222382;0.7754116397178453;5.6744357096072395e-05;2.6670451879501345;0.62775301061461
SVDD_RBF_0.0005_scale_;0.4666666666666667;0.4760952285695233;0.0003910068841333679;0.0004322103884505964;0.0007811658355677171;0.0008631436982664608;0.6282876846470534;0.0098060184808998;0.7754409137225291;0.0001646379221645994;6.103137969970703;1.119319319632248
SVDD_RBF_0.005_scale_;0.4795553547703239;0.036287714236187686;0.04229389006620828;0.00459262891619982;0.07769193191401691;0.008064611021845434;0.6526392698589967;0.008043425618756261;0.7745920425603671;0.0014315748915710118;13.634335947036742;4.216160526826301
SVDD_RBF_0.0001_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5256458760365353;0.06920921382157533;0.7754116397178453;5.6744357096072395e-05;0.4732680797576904;0.10042868115275794
SVDD_RBF_0.0005_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5256458760365353;0.06920921382157533;0.7754116397178453;5.6744357096072395e-05;0.49310100078582764;0.09736388199301231
SVDD_RBF_0.001_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5256458760365353;0.06920921382157533;0.7754116397178453;5.6744357096072395e-05;0.3949810743331909;0.08632213844853685
SVDD_RBF_0.005_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5256458760365353;0.06920921382157533;0.7754116397178453;5.6744357096072395e-05;0.5055634498596191;0.13961892781506166
SVDD_RBF_0.01_auto_;0.3770688543076239;0.3508236284873428;0.033436248508296205;0.03206975787062353;0.05878003000445917;0.05576931780101896;0.5237774034212189;0.06881553263354141;0.7733626907372987;0.009731259059073107;0.6656269788742065;0.2532276213484766
SVDD_RBF_0.05_auto_;0.03333333333333333;0.09999999999999999;6.514657980456027e-05;0.0001954397394136808;0.00013003901170351108;0.0003901170351105333;0.5413941911815229;0.05245933466100926;0.7753970048576082;8.25131852516055e-05;1.3298276662826538;0.3193242844903667
SVDD_RBF_0.1_auto_;0.5078437983635044;0.37723100896409584;0.011403539319400855;0.01126333926798711;0.022072728155105067;0.02160704084774261;0.5888511860270877;0.04093551934899924;0.7767873915538006;0.0018577407034255464;1.7501471281051635;0.36545076810283156
SVDD_RBF_0.2_auto_;0.6501066941611284;0.23531998575261232;0.12497496485736977;0.12645294848577077;0.1606762468588206;0.1418517567583618;0.6259345021922874;0.02684666362585397;0.7670407802779663;0.019694464593827773;2.0245242357254027;0.1016926790742363
SVDD_RBF_0.3_auto_;0.4208057362527585;0.08197946300425003;0.3049203504495284;0.17739157172562126;0.3076617369042006;0.08208585205757048;0.635527267636453;0.021519384362899505;0.7210111073276779;0.08676252717539568;2.847409558296204;0.07138734137880758
SVDD_RBF_0.4_auto_;0.349890628488061;0.08961536834466463;0.5034132730847797;0.2829466372016609;0.3447236461946328;0.06382680249415362;0.6339838600402871;0.020921023265756275;0.607450930376109;0.16906846053535804;3.7163974046707153;0.06671604028166274
SVDD_RBF_0.5_auto_;0.37074053281487584;0.07702070584397659;0.3520806135839537;0.19574442322580837;0.3092990503471865;0.1097285012995389;0.6338509107678199;0.0172317417058926;0.6892794400606507;0.08897755882682959;8.100176858901978;1.270045330226157
SVDD_RBF_0.6_auto_;0.36829479436231727;0.09460612277418524;0.4115010043784957;0.3071448012315568;0.28691410752362956;0.12683270683072354;0.6349823394955546;0.01048239549817029;0.6427542961197742;0.14272711090956558;6.673652124404907;1.8446636324365981
SVDD_RBF_0.7_auto_;0.3282552447302781;0.08177098696104913;0.5414820209879008;0.3186692491318892;0.31766431460030226;0.12384408217706863;0.6362451531455305;0.008336760555253578;0.5793276472731347;0.14247031801383633;8.259022665023803;2.714173448539107
SVDD_RBF_0.8_auto_;0.38447394712527466;0.07528882533833599;0.2893751194424744;0.27625108390728725;0.23524967473096847;0.12585451613886198;0.6389353484700488;0.010189882020466086;0.6928185742595773;0.11000472881546125;12.283384585380555;2.6532036173117954
SVDD_RBF_0.9_auto_;0.43760350395500547;0.0954077440672141;0.2289949844777869;0.157324780745225;0.24962748472438676;0.12851624163394998;0.6450544622733692;0.009133903944385255;0.7417636840227427;0.034543098029845794;10.67459695339203;2.3846417518435175
SVDD_linear_0.0001_scale_;0.1;0.30000000000000004;6.51890482398957e-05;0.0001955671447196871;0.00013029315960912054;0.0003908794788273616;0.5611045280360377;0.02793853671706948;0.7754262767201873;8.251807787191548e-05;1.1680016994476319;0.350992360980318
SVDD_linear_0.0005_scale_;0.29229630843010285;0.014221873267773435;0.3188699998725947;0.04203264435469049;0.30390850813197845;0.02448868544553209;0.5887215496532938;0.01255364717188536;0.6738084306220227;0.013795225679472624;3.8438238382339476;0.6853462519299633
SVDD_linear_0.001_scale_;0.2855885570100002;0.010414076085195434;0.373284933473196;0.028941899829640433;0.3231474519702625;0.014107233296416187;0.5882674339768654;0.01053338007832964;0.6493517862241067;0.012993816689726346;4.1631111860275265;0.8214388951621815
SVDD_linear_0.005_scale_;0.2879041230777951;0.010150800644694218;0.41603404269776484;0.029586432865683916;0.3399910984591672;0.014395439237979762;0.5925015343746288;0.01016910371043006;0.637716425419964;0.011261327087659057;3.51655650138855;0.8155327538732527
SVDD_linear_0.01_scale_;0.28777440007126665;0.010218047094723681;0.41668576330642254;0.029295676430812986;0.3401271324441546;0.014339253605195883;0.592522815525609;0.010198706569328937;0.6373505153561497;0.011209416278242906;3.1696773052215574;0.21172415881622592
SVDD_linear_0.05_scale_;0.28797266359563045;0.010161713666031316;0.41701136880013934;0.028672804418084983;0.34036901810297787;0.013907774369072395;0.5927055910381284;0.010115128580792235;0.6374236960836497;0.011594575760248485;3.2274492740631104;0.16699172964830047
SVDD_linear_0.1_scale_;0.28802577306468125;0.010335942612239392;0.41714166195974844;0.028642331863029676;0.3404523293139667;0.014040331837860083;0.5927213487033671;0.010188757895156672;0.6374383202333627;0.011641350477778353;4.982120680809021;1.0887049817854917
SVDD_linear_0.2_scale_;0.28802598278344027;0.010191933467241251;0.41720685100798827;0.028743898017317537;0.3404722872067518;0.01397685040003159;0.5927380698682266;0.010169358123058764;0.6374236896573353;0.01155794407725569;5.107549142837525;0.6994706937008545
SVDD_linear_0.3_scale_;0.28814747805987995;0.010110821339515314;0.41707651537994384;0.02863457007448873;0.3405124090236894;0.013866129267155814;0.5927581531896934;0.01014385795143726;0.6375993251170191;0.011582323156717566;3.3826073169708253;0.40226688400850924
SVDD_linear_0.4_scale_;0.29051012924546643;0.009720846310392706;0.41205895468193265;0.030027075730655155;0.3404347966583253;0.014465089358697182;0.5946464178112868;0.009533476898520247;0.6419462491915697;0.010869729775798363;3.315184736251831;0.23726901135537326
SVDD_linear_0.5_scale_;0.29777443226831113;0.007522896345617976;0.3895100416615351;0.032767534822895086;0.3369935617952134;0.01456124099554696;0.6004489235695313;0.007892730489686384;0.6565968860307688;0.010928724868678314;3.3887728691101073;0.15928326612105081
SVDD_linear_0.6_scale_;0.31218730194833666;0.008732047004852483;0.34115314542466313;0.03567629027822128;0.3251176567759644;0.018041053089929125;0.6097130689103623;0.007204597403599704;0.6831320811559551;0.011422220602611452;6.024110674858093;0.6313383866412318
SVDD_linear_0.7_scale_;0.3391609900055675;0.011128374182651576;0.2759159379790971;0.029805817092938516;0.3033260178398216;0.019028824664848797;0.6202303103889043;0.008413028767305744;0.7164583269784223;0.008971551459385685;5.676723599433899;1.0369552855720703
SVDD_linear_0.8_scale_;0.3796134987305734;0.019963678169557828;0.19640848689211746;0.03188624855251363;0.2568217854032419;0.025143448030179056;0.6313059952231651;0.009038161303799738;0.7467110829248197;0.009499834026894596;4.643969082832337;0.7829067867228309
SVDD_linear_0.9_scale_;0.4599864318890784;0.039516420098251244;0.10719504478296507;0.023732962281941015;0.17159802326410475;0.02851922989909272;0.6430276249909418;0.009311888738431707;0.7700698064839628;0.0059816488582862815;4.199866700172424;0.32097801066673565
SVDD_linear_0.0001_auto_;0.1;0.30000000000000004;6.51890482398957e-05;0.0001955671447196871;0.00013029315960912054;0.0003908794788273616;0.5611045280360377;0.02793853671706948;0.7754262767201873;8.251807787191548e-05;0.6705013513565063;0.0371880105094667
SVDD_linear_0.0005_auto_;0.29229630843010285;0.014221873267773435;0.3188699998725947;0.04203264435469049;0.30390850813197845;0.02448868544553209;0.5887215496532938;0.01255364717188536;0.6738084306220227;0.013795225679472624;2.725361132621765;0.307233853239531
SVDD_linear_0.001_auto_;0.2855885570100002;0.010414076085195434;0.373284933473196;0.028941899829640433;0.3231474519702625;0.014107233296416187;0.5882674339768654;0.01053338007832964;0.6493517862241067;0.012993816689726346;3.655142664909363;0.9411921055458919
SVDD_linear_0.005_auto_;0.2879041230777951;0.010150800644694218;0.41603404269776484;0.029586432865683916;0.3399910984591672;0.014395439237979762;0.5925015343746288;0.01016910371043006;0.637716425419964;0.011261327087659057;5.345667719841003;0.7058971245526374
SVDD_linear_0.01_auto_;0.28777440007126665;0.010218047094723681;0.41668576330642254;0.029295676430812986;0.3401271324441546;0.014339253605195883;0.592522815525609;0.010198706569328937;0.6373505153561497;0.011209416278242906;4.618028473854065;1.304998009739615
SVDD_linear_0.05_auto_;0.28797266359563045;0.010161713666031316;0.41701136880013934;0.028672804418084983;0.34036901810297787;0.013907774369072395;0.5927055910381284;0.010115128580792235;0.6374236960836497;0.011594575760248485;3.3283324003219605;0.1631353527913011
SVDD_linear_0.1_auto_;0.28802577306468125;0.010335942612239392;0.41714166195974844;0.028642331863029676;0.3404523293139667;0.014040331837860083;0.5927213487033671;0.010188757895156672;0.6374383202333627;0.011641350477778353;3.1968183279037476;0.13111523364267194
SVDD_linear_0.2_auto_;0.28802598278344027;0.010191933467241251;0.41720685100798827;0.028743898017317537;0.3404722872067518;0.01397685040003159;0.5927380698682266;0.010169358123058764;0.6374236896573353;0.01155794407725569;4.052749514579773;1.1208300043766808
SVDD_linear_0.3_auto_;0.28814747805987995;0.010110821339515314;0.41707651537994384;0.02863457007448873;0.3405124090236894;0.013866129267155814;0.5927581531896934;0.01014385795143726;0.6375993251170191;0.011582323156717566;5.451504135131836;0.8003588011164663
SVDD_linear_0.4_auto_;0.29051012924546643;0.009720846310392706;0.41205895468193265;0.030027075730655155;0.3404347966583253;0.014465089358697182;0.5946464178112868;0.009533476898520247;0.6419462491915697;0.010869729775798363;4.0826007604599;0.9997929829418293
SVDD_linear_0.5_auto_;0.29777443226831113;0.007522896345617976;0.3895100416615351;0.032767534822895086;0.3369935617952134;0.01456124099554696;0.6004489235695313;0.007892730489686384;0.6565968860307688;0.010928724868678314;3.490987253189087;0.14111800185410636
SVDD_linear_0.6_auto_;0.31218730194833666;0.008732047004852483;0.34115314542466313;0.03567629027822128;0.3251176567759644;0.018041053089929125;0.6097130689103623;0.007204597403599704;0.6831320811559551;0.011422220602611452;3.4912363052368165;0.16423512349532238
