;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.2277986278870273;0.0009416796539225957;0.7863808399407141;0.02831342543261269;0.3531898005601891;0.003483330792881969;0.4880124171228044;0.004415876369630353;0.3533697194116855;0.014253395882766674;4.430805397033692;0.2417653300378865
1;SVDD_RBF_0.01_scale;0.2277192759064944;0.0008004374113632222;0.7894438758392824;0.028266932003171163;0.35340023641308066;0.0032429327031719447;0.4877943648173038;0.004076467515498639;0.3514377379235841;0.014724612773154918;4.716315031051637;0.2934138955292319
2;SVDD_RBF_0.05_scale;0.2276750600806722;0.0008255329703310716;0.7893786867910425;0.028260101151553783;0.3533403997435257;0.003248210205371257;0.4877907377179397;0.004081247525300419;0.35132065047326805;0.01475199546682577;4.713115382194519;0.29015793628994346
3;SVDD_RBF_0.1_scale;0.22767087725515206;0.0008233136541085507;0.7893786867910425;0.028260101151553783;0.35333530400967894;0.003243930021638953;0.4877967152664443;0.004080939600856647;0.35130601347092616;0.014761820235216357;4.708161783218384;0.3051638058400207
4;SVDD_RBF_0.2_scale;0.2278495863764636;0.0008921237285352088;0.7724349277399573;0.029611428119275376;0.351805474648891;0.003267233095798953;0.487181623739375;0.004025431816768049;0.3609804550927429;0.01621996699770547;5.059390377998351;0.27059496666449256
5;SVDD_RBF_0.3_scale;0.2284691000445317;0.001946134336795864;0.7064194862168693;0.030824739204258742;0.34517580745540266;0.00542223008830869;0.4865275825168953;0.003422705016149547;0.3984191651891856;0.013273135365279716;6.091927576065062;0.20183435722604776
6;SVDD_RBF_0.4_scale;0.22785552261820236;0.001882873480839416;0.624636194148699;0.030565768087331163;0.3337811242844481;0.005873226076421506;0.4875569032184327;0.0038523438029286947;0.4404241787427113;0.013596666209337327;7.239653944969177;0.28069974866152303
7;SVDD_RBF_0.5_scale;0.22631661792778215;0.003085234208457864;0.5452638776229568;0.02972248207316532;0.31974297326467765;0.008034493838015263;0.4874729992092871;0.003347721657475293;0.479487298346535;0.010373220146726704;8.5299302816391;0.19648650421303632
8;SVDD_RBF_0.6_scale;0.22115250277667706;0.003925756601187868;0.4576757874709623;0.03213801881094346;0.29802212174851866;0.01034301301544921;0.4866497141618593;0.002678357352226312;0.5166189698463615;0.010382929234206974;10.012093114852906;0.3204688670645377
9;SVDD_RBF_0.7_scale;0.21235611152697798;0.006416769823411495;0.3718492455482462;0.038166417824814086;0.26997015005535896;0.015377220764284343;0.4865466544835964;0.0024123717777498267;0.5500035880255998;0.012793325918493751;11.703526830673216;0.2630221994994116
10;SVDD_RBF_0.8_scale;0.20037355807749;0.005595028861193581;0.2751377039015751;0.03334659936876745;0.23135771773534586;0.015448245776888544;0.4859788698035462;0.0024171096190626932;0.5913502213736821;0.014679218443413846;13.153271102905276;0.28622314660822096
11;SVDD_RBF_0.9_scale;0.18306595036935705;0.00621512154385527;0.17191299066968474;0.02364799969721605;0.17683839630368156;0.015052702575297738;0.4859000734293516;0.002364094053138515;0.6424002918746365;0.011490590922755816;14.605295085906985;0.2950011626029305
SVDD_RBF_0.0001_scale_;0.15498608452423937;0.057564783720431535;0.09812773655980192;0.10527880050564348;0.10507264470455013;0.07971914955555123;0.4903362817922311;0.00937856089612828;0.7041803390077976;0.060178936902035476;3.1489059925079346;0.6286112737253253
SVDD_RBF_0.0005_scale_;0.22779195830258728;0.0007533630738784917;0.7747814786659816;0.02846952343694111;0.35198948461222834;0.0032192138247329953;0.4882657169711311;0.004424447962530096;0.3595460524263879;0.01513024030307076;5.532130551338196;1.2785313832944767
SVDD_RBF_0.005_scale_;0.22769231853117017;0.0008369755011080253;0.7894438758392825;0.02837490303533709;0.3533679616036729;0.0033093687361709684;0.4877787011790085;0.004059646778461524;0.35134992447795194;0.014664361803632082;5.688903522491455;0.9112560734381422
SVDD_RBF_0.0001_auto_;0.22379263530690788;0.0007446994937470246;0.9309929969550133;0.03259702640435019;0.3607646111924926;0.0021208568149498203;0.48998458217041935;0.014691394320310852;0.25921615328696557;0.019907884571905704;0.9638850450515747;0.04283562317468506
SVDD_RBF_0.0005_auto_;0.2236542617917264;0.0007630574202061888;0.945459020083323;0.028296449568277312;0.36169177840626304;0.0028022674782541192;0.48976009899913314;0.011766977452096114;0.2507275916126828;0.014067461263591746;1.3054839611053466;0.15005386788544497
SVDD_RBF_0.001_auto_;0.22371787402658466;0.0007507584940948665;0.9464365585278742;0.02850663649211917;0.3618468407410511;0.002872471540835929;0.48980124802723585;0.011187483398863442;0.25046413628105235;0.01387115863716211;1.3574145793914796;0.1197625043373853
SVDD_RBF_0.005_auto_;0.22373510162425664;0.0007356393538482175;0.9466971873155277;0.028162191747692057;0.36188949766070644;0.002828661156105224;0.48969217018371447;0.011229165474406425;0.25039096626407664;0.013716948781861122;1.5971619129180907;0.42617303982751553
SVDD_RBF_0.01_auto_;0.22371982524866313;0.0007228115043899008;0.9466320407357232;0.028098267362878165;0.3618648908682332;0.0028129647335623197;0.4897136599895401;0.011258334550201117;0.25036169654360246;0.013700800903343878;1.9005308866500854;0.30276550808443126
SVDD_RBF_0.05_auto_;0.2236065204445648;0.0005725990098290784;0.9367258959778144;0.028341046023114942;0.3609816294092972;0.0025341573811464516;0.487094342511676;0.008797355727333334;0.25535259945278643;0.014859198620242589;2.2889341354370116;0.27690216548916363
SVDD_RBF_0.1_auto_;0.22402328751779588;0.0007961160687496228;0.9034240175989197;0.02801141509886716;0.3589575618116719;0.001959791387979582;0.48710902350027663;0.008051468651311382;0.27544789055797886;0.017194110529608505;2.4756965398788453;0.5028469245507178
SVDD_RBF_0.2_auto_;0.2257390885481847;0.0007492606242851113;0.8275008599858154;0.027439935119957768;0.3546439550679427;0.002457348553887696;0.4851809561913624;0.004639318982445925;0.3237906704308305;0.01593635018249864;4.999534559249878;0.4300158637138229
SVDD_RBF_0.3_auto_;0.2273654951990755;0.0009026583601455435;0.7422629730452841;0.02627778532405628;0.3480259045083347;0.003284246561377716;0.4844830102699819;0.0033156164803350087;0.37563098268459544;0.013882775481001619;5.6044896125793455;0.8131918038029453
