;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.22470813634421866;0.0011937410302430035;0.7326825611863982;0.03415414555137617;0.3438014188422306;0.0041436613705843;0.4733748114797859;0.006208040870925947;0.3722209038757017;0.01883360809783347;2.2495898962020875;0.15498602059761596
1;SVDD_RBF_0.01_scale;0.22463406110942635;0.0010857633827376855;0.7363974450989302;0.03283144632360811;0.3441285906700665;0.0037375096049135155;0.4733428958814998;0.006275609044802162;0.3699083796056539;0.01867902012294052;2.4051708459854124;0.18323527385282806
2;SVDD_RBF_0.05_scale;0.2246728021972606;0.0011187805251820276;0.7366580738865838;0.03255040036763504;0.3442027759708837;0.003622309028343533;0.4733529094624053;0.00629008464946284;0.3698791098851798;0.018786382673831654;2.4305972337722777;0.17913451133882474
3;SVDD_RBF_0.1_scale;0.2246682004567204;0.001118741529345796;0.7366580738865838;0.03255040036763504;0.3441974486988884;0.0036257229832285477;0.4733409524896669;0.00628582050661025;0.3698644750249427;0.018777012779788042;2.456135368347168;0.17827900472074895
4;SVDD_RBF_0.2_scale;0.2246191798169748;0.0012112299577678332;0.7344420709307807;0.03369841678337898;0.3438919623185048;0.004003776078368086;0.4733515226732042;0.006143843566249436;0.37094754465089;0.018898404571818538;2.444658398628235;0.17633793432615552
5;SVDD_RBF_0.3_scale;0.2245692039041737;0.0015578370264974016;0.7038134106825102;0.033326505416906266;0.3403511700365072;0.004236485249966523;0.4739244122547706;0.00552075449129015;0.38763255987354384;0.01923546151862786;2.6217151403427126;0.13096802387485545
6;SVDD_RBF_0.4_scale;0.22410015377590248;0.00144824971840495;0.6455561453949352;0.026663435335876902;0.33259737127482136;0.0040629790706031505;0.4753101623818701;0.004598834765241546;0.4184116866727834;0.01491525786044363;2.9399987936019896;0.1189591084782301
7;SVDD_RBF_0.5_scale;0.221029854093714;0.0024705241757408034;0.565923794639634;0.0265960569001076;0.317799810723412;0.006404613666992564;0.4752340402605994;0.0037337456900104955;0.4547379546017725;0.0108884640358608;3.43000283241272;0.17854703702820302
8;SVDD_RBF_0.6_scale;0.21541931868060776;0.00465172206996718;0.4803558430196756;0.03890097635494385;0.2971923523836649;0.012032913143637254;0.4743078713244117;0.003263180553423723;0.4909914166716078;0.014081445534174702;3.857109498977661;0.11747798079906813
9;SVDD_RBF_0.7_scale;0.20915516426770425;0.00548359051765543;0.4092570996606773;0.04201215054688552;0.2764351439671005;0.01467082213696484;0.4740184649454273;0.00248595999266701;0.5206583754928127;0.016034162268012134;4.400280404090881;0.14899766843080758
10;SVDD_RBF_0.8_scale;0.1992038500254269;0.007016069447579758;0.32368778905078804;0.0423220055034092;0.2460777136647747;0.01754572892969365;0.4740020000100007;0.0025230961636142123;0.5570436155679268;0.016622388941679368;4.829690647125244;0.17774926087402645
11;SVDD_RBF_0.9_scale;0.18295040986076808;0.008113879832557543;0.2163549766635948;0.04095330373886631;0.1971934002902237;0.021885307794993213;0.4737887336679066;0.0023289689053743613;0.6086209244741817;0.02045639045230704;5.266583752632141;0.14038364554675342
SVDD_RBF_0.0001_scale_;0.0625;0.1505199322349037;0.00013033562804445596;0.0002606712733862539;0.000259825961330741;0.0005196536013439572;0.4755793230845953;0.008172548990321283;0.7753238305564228;0.00028736616076689394;1.1290775537490845;0.17056963456137245
SVDD_RBF_0.0005_scale_;0.22432378207211706;0.001950506797556689;0.705832614908969;0.04003287655052681;0.3402622153549001;0.0057928067535982924;0.4728740468884327;0.006984307471041301;0.3858470790772566;0.021016380933121127;2.5672801971435546;0.37113063144902136
SVDD_RBF_0.005_scale_;0.22469142436780493;0.0010934205828225176;0.7359412491665569;0.03273249878290288;0.3441466400920329;0.0037352208370972535;0.4734234380787231;0.0063168890949724795;0.37034746182854866;0.01861421035711718;2.4627120971679686;0.2358872483900218
SVDD_RBF_0.0001_auto_;0.22420344373148787;0.0025331733163962466;0.808926143144108;0.07708730006185405;0.3505468428320865;0.008636849688233184;0.4728309609614062;0.021168188823357408;0.3284742541276647;0.042652030163660266;0.5700301170349121;0.049250901966884066
SVDD_RBF_0.0005_auto_;0.22295114908445063;0.0005200431369936392;0.9138522268324069;0.03843743089478415;0.3583420354087172;0.0028844232336216503;0.47249243276689984;0.016704906859642963;0.26529034003258056;0.02227922383237877;0.8670395851135254;0.17392079795256338
SVDD_RBF_0.001_auto_;0.22303076844948513;0.0005379786502813648;0.9160031256768407;0.03925717384563117;0.3586069241680135;0.0030174149541419065;0.47305640938780336;0.017213453163844608;0.2644267847417701;0.022539356629875426;1.2666670083999634;0.3272760880009536
SVDD_RBF_0.005_auto_;0.2228361785467093;0.0006137399873376;0.916459194203908;0.037862010991428524;0.35839912704906995;0.002972282773794293;0.4727123467577853;0.017021546668034928;0.2633730191099743;0.021666851499091727;1.2474881172180177;0.2185296593627716
SVDD_RBF_0.01_auto_;0.22286540954909206;0.0005987280388887119;0.9166546339433216;0.03795354267060328;0.35845175857869493;0.0029925755181639873;0.47267233639356326;0.01699272932770894;0.2633876496860017;0.021655812265808594;1.2935658693313599;0.2656996144848827
SVDD_RBF_0.05_auto_;0.2228704453130182;0.0006106254678420689;0.9165243407837125;0.03806512301335839;0.3584469091483523;0.002964617188302661;0.4726437589601845;0.016981480137606243;0.26347546098952906;0.02184233620523936;1.3110633134841918;0.2661096220434607
SVDD_RBF_0.1_auto_;0.2227594261829065;0.0008224005197650542;0.9007521159897905;0.03748711162714491;0.35707812011321033;0.0030173425638974926;0.47043831909381445;0.012061203460213618;0.2718181517508194;0.021876232250453886;1.3749482393264771;0.26034131870670735
SVDD_RBF_0.2_auto_;0.223297965696855;0.001079410972373686;0.8441827586646224;0.03323060918119948;0.3530849236917494;0.003273367027492648;0.4695803848932731;0.009328854229600118;0.3055251888393939;0.018785482415950055;1.8513037443161011;0.40964281026655047
SVDD_RBF_0.3_auto_;0.2239934426953431;0.0009285871292569282;0.7735430990916001;0.03134474764962055;0.34728437107572974;0.0029246010342349345;0.4708176369058469;0.006919504406521522;0.34720803196774436;0.018810996064394986;2.796937608718872;0.2931113802360526
