;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.4744095463906055;0.0018865176180745762;0.8143741701136606;0.024709835973162297;0.5994100894506869;0.006455735808316157;0.5087981072325226;0.0044566254700111226;0.484655126183701;0.003825673772282922;2.20725998878479;0.09921677087678746
1;SVDD_RBF_0.01_scale;0.4741094401316536;0.0016336963123203838;0.816103499257524;0.023295286193464628;0.5996537551076984;0.006010630808680024;0.5087513552562253;0.0042126660206620046;0.4840553559595061;0.003439012864005332;2.436352777481079;0.13520724417117694
2;SVDD_RBF_0.05_scale;0.474099355939608;0.0016517499913085193;0.8160417327349793;0.02321485274490829;0.5996296527289624;0.005986394808954863;0.5087516810590571;0.0042205508025514975;0.4840407253822244;0.0034668758978499844;2.4612810373306275;0.14770746850577365
3;SVDD_RBF_0.1_scale;0.4741180445096441;0.001642577110920639;0.8161035087923377;0.02326116165464093;0.5996609091550396;0.00600361190158584;0.5087516474990573;0.0042196942301770055;0.484069984397189;0.0034529512639090627;2.425001049041748;0.13921875307371692
4;SVDD_RBF_0.2_scale;0.4744743657612614;0.0012310623382923887;0.8123977462751775;0.023362465031984067;0.5989448466559033;0.006228212438724806;0.5084388322572306;0.003736034134323432;0.48488917476783;0.002664470605100412;2.446907305717468;0.14544722545977928
5;SVDD_RBF_0.3_scale;0.4758709430791019;0.0010484789889983702;0.7781501164868179;0.025889003385975846;0.5904161849399913;0.007222357805474621;0.5077778421823196;0.0031889477723479245;0.4889119052674615;0.0024410374088418628;2.7895008087158204;0.16029178764371094
6;SVDD_RBF_0.4_scale;0.4772999255444882;0.0012280051371534391;0.7257444067353159;0.029284233355089364;0.5756490328752887;0.009305727068459613;0.5069404325835795;0.0030952016449172486;0.4936221274066101;0.0020614848811334693;3.287295937538147;0.2530684481883955
7;SVDD_RBF_0.5_scale;0.4787414801172587;0.001286228181684512;0.6624379641189708;0.033529170459223705;0.5554767365050698;0.012342382605318458;0.5064582252114047;0.0026890222622559176;0.4984933415254297;0.0015449635216700345;3.82524151802063;0.1914446078490547
8;SVDD_RBF_0.6_scale;0.4808056941530455;0.0019246581332162571;0.6009526136926406;0.03816619773497072;0.5336850833754361;0.015508597385744791;0.5063225083254953;0.002753183301701185;0.5036132005720774;0.0025402162175846;4.2985535860061646;0.1820386299913085
9;SVDD_RBF_0.7_scale;0.4825875183101755;0.0025880017330288012;0.5250153939565682;0.04383567779610879;0.5020830394152924;0.02090925682401144;0.5057394348526063;0.002734837940579705;0.5084696535980822;0.0022408477052732008;4.841798162460327;0.17422286052449376
10;SVDD_RBF_0.8_scale;0.4807603817761059;0.0048216552412181;0.4085919349588411;0.05251248623762804;0.4401499424270677;0.03330429427737445;0.5051903246322378;0.00271402078159046;0.5112782130720421;0.002051752012610356;5.387139511108399;0.2388806971088799
11;SVDD_RBF_0.9_scale;0.4755101850516496;0.005951340017153252;0.2368934642857348;0.05564057356844605;0.3126993486501351;0.048304510102953814;0.5044346132941778;0.0025823875596069747;0.5150376038785964;0.002501899485345484;6.034113383293152;0.2690659526498116
SVDD_RBF_0.0001_scale_;0.48592500653369813;0.00736073123648751;0.4882089062405545;0.0784545732593535;0.48388501492133845;0.0365150885364805;0.5088947725270343;0.0052718230781300945;0.5125214698051673;0.007520600811701834;2.461722993850708;0.32852258324757966
SVDD_RBF_0.0005_scale_;0.4753071645345786;0.0015391154044675055;0.807734869633354;0.02576005805731423;0.5982919590383922;0.006420880051465364;0.508881276933835;0.004565833862321016;0.48649820877059247;0.003542295678606317;4.625791335105896;0.6626946813704124
SVDD_RBF_0.005_scale_;0.4741747185920702;0.0016995932632640047;0.8157329477963234;0.0234873205458414;0.5996040244890578;0.00610559184087244;0.508772881976815;0.004265610748732612;0.48418701403825076;0.003521963760649003;5.398194146156311;0.8156609986184249
SVDD_RBF_0.0001_auto_;0.4427254623884923;0.15104198884455;0.6694290610821135;0.3869983894287872;0.47361622150881466;0.249251701225711;0.530579911496819;0.01824342000446131;0.49505547680405204;0.025009119756829446;0.9795349359512329;0.3247025539378831
SVDD_RBF_0.0005_auto_;0.4729889971872729;0.0007388447816167826;0.9646724858269764;0.012463549394173086;0.6347284880583055;0.0027671670770600142;0.5235784536906525;0.01823516625508203;0.4741230297610505;0.0016471577814288377;1.0099309444427491;0.2926168650320467
SVDD_RBF_0.001_auto_;0.47286274057381406;0.0007166916801684931;0.9656607311180654;0.011064518180805805;0.6348348339210234;0.0026177388709860026;0.5243568076948234;0.018265840040806825;0.4738158496865016;0.0014368717749510566;1.0066552877426147;0.2525404056756638
SVDD_RBF_0.005_auto_;0.4727593621071696;0.0006904900982605705;0.966648900130646;0.010563977582648487;0.6349572716206019;0.002584800390173487;0.5242480592288914;0.01803204665439287;0.473552565622996;0.0013009600546270213;0.7729636907577515;0.1125743758229988
SVDD_RBF_0.01_auto_;0.47280245486721373;0.000677647968679359;0.966648900130646;0.010563977582648487;0.6349959745287214;0.0025609237904413227;0.5242518068584942;0.01801073197166061;0.4736403255510987;0.001293704842784208;0.7673176527023315;0.11383497864301785
SVDD_RBF_0.05_auto_;0.4726257474799985;0.000668114343872593;0.9619859186058729;0.012390098969499694;0.6338223344553563;0.0030410333726642964;0.5206506599160727;0.01518415888949419;0.47353793932491206;0.0011621785042673718;0.8549483299255372;0.13851216134813465
SVDD_RBF_0.1_auto_;0.4716793474799621;0.0010320335278532053;0.9391957975881116;0.013569335429505443;0.6279499569103282;0.003352353679977244;0.5169683790173196;0.011483775998334349;0.47289426881047636;0.002022812874881329;1.1059910297393798;0.07167467387134056
SVDD_RBF_0.2_auto_;0.47171858224626045;0.0008436959410089672;0.8888292888878804;0.02099998085524557;0.6162588001205663;0.0052495408966372736;0.512081850469696;0.005691204385306806;0.47583451631756546;0.001843036994419926;1.7874407052993775;0.10261484103789359
SVDD_RBF_0.3_auto_;0.4741338983113435;0.0015593482152533504;0.8242866195481604;0.020846073420142844;0.601895577131384;0.00511864827260503;0.5106346383395415;0.0042739077703048065;0.4836750593717299;0.0033186954902518976;2.424164128303528;0.10762023915128018
