;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.4813007428698299;0.005706895982482944;0.8488978422907504;0.015189611917592218;0.6142056653200634;0.003882718100979935;0.5859312764569937;0.01895787783226618;0.4948507984940305;0.01000547298328774;0.09769370555877684;0.013261619753631866
1;SVDD_RBF_0.01_scale;0.4811298127252776;0.005150649752638252;0.8498860685122125;0.015620959004477068;0.6143332556056139;0.004071115475636835;0.5859676971791947;0.018345902600298062;0.4945582254611756;0.00914201796894864;0.09822134971618653;0.008938329694730936
2;SVDD_RBF_0.05_scale;0.4811293242484016;0.005140239312008148;0.8499169327038576;0.01544895342683444;0.6143426001255973;0.004058285939161982;0.5859205302887787;0.01846525700133177;0.4945582211819778;0.009119280359326512;0.1007359266281128;0.010223528172174857
3;SVDD_RBF_0.1_scale;0.4821587689753303;0.004719124810854433;0.8406217480326342;0.014891730962075172;0.6127363558155785;0.003750469571307333;0.5862217180572897;0.016481797937771624;0.4966938810809219;0.008318591726250008;0.1049828052520752;0.00484755656101559
4;SVDD_RBF_0.2_scale;0.4883338324757805;0.005764770684408864;0.7707064782002696;0.029635664222131982;0.5975687642926159;0.00782926219581205;0.579079961920401;0.011805198450590491;0.5086159294165152;0.008991269288867156;0.13744215965270995;0.0051537693888822535
5;SVDD_RBF_0.3_scale;0.4979153617670161;0.004748254288140216;0.6798530818710584;0.034025451386133;0.5743878883767171;0.01055622425985562;0.5682815953152959;0.007123646928170856;0.5233756122355274;0.006251280298581026;0.17453012466430665;0.006150147956440787
6;SVDD_RBF_0.4_scale;0.5133347529022282;0.007563004625580027;0.5822685171324392;0.03705513601137144;0.5449204968567385;0.013889468265095505;0.5570587719020109;0.006771865949928352;0.5402418414312444;0.00741966470510322;0.21404240131378172;0.005837496254004836
7;SVDD_RBF_0.5_scale;0.5307684133115513;0.00674270722907261;0.4839415432019544;0.04233744319171428;0.505191003067907;0.021727254658519508;0.5500925558521229;0.0073217747570512295;0.5526316146448869;0.00496350695989081;0.25573482513427737;0.0058388695255400715
8;SVDD_RBF_0.6_scale;0.5482539290140815;0.006774515601227034;0.391914859453987;0.03715006296079485;0.4559373624580981;0.024332045960125573;0.5453323953957682;0.006642753058735402;0.5587461839183809;0.0038168462511059525;0.29689607620239256;0.008479565882507487
9;SVDD_RBF_0.7_scale;0.5726168148013144;0.00946607537648037;0.297047125434859;0.029404727862747688;0.3900965713878949;0.02377331572776121;0.5403078241487731;0.005342901039023552;0.5616571852480988;0.0034020529602720464;0.3372264385223389;0.007004587045569164
10;SVDD_RBF_0.8_scale;0.5971456169100862;0.009789244838667676;0.19214403823383974;0.035275440995472314;0.288630622015073;0.040138937040678;0.5352727693742173;0.00506259210216098;0.5555133526804424;0.0037973028167344377;0.3774553775787354;0.00814846064401196
11;SVDD_RBF_0.9_scale;0.6254059575175834;0.018447901741808232;0.09918976967894948;0.0297375288438861;0.1692167140065434;0.042057299947445996;0.5308452254367705;0.004297753788327892;0.5446738729213475;0.0041597569666596505;0.3931711912155152;0.007290315348174361
SVDD_RBF_0.0001_scale_;0.5463152493799399;0.05653747111629442;0.5117086366913738;0.14414971453099884;0.5113648351312701;0.0632728360686616;0.5735706471189876;0.03895255823356973;0.5538447586630861;0.03844188516061609;0.14291007518768312;0.029665385794675318
SVDD_RBF_0.0005_scale_;0.4816544092188219;0.005849376517638748;0.8436477450833257;0.015394292644791552;0.6131165438350514;0.004609288034178388;0.584786217744331;0.021051869217443078;0.49566993751429783;0.010153934665587056;0.2232816219329834;0.06351869440993431
SVDD_RBF_0.005_scale_;0.48119078169463336;0.005250398367039019;0.8497934187283953;0.015636163243473816;0.6143569057723516;0.004081795759133764;0.586114546892801;0.01860317575704412;0.4946606052685655;0.009335400157812094;0.19484543800354004;0.06744965055232931
SVDD_RBF_0.0001_auto_;0.49273941029892904;0.018996716907829028;0.640463946867442;0.2823405721603043;0.517660836438396;0.1608664765260241;0.5463014256298863;0.010200106935618592;0.5154762516075877;0.023363286169965303;0.07632005214691162;0.022067380014277552
SVDD_RBF_0.0005_auto_;0.473559839169256;0.0010888318680333268;0.982366268041536;0.014118012931541956;0.6390196664816689;0.002503702539722821;0.5411288562781016;0.010501701467900722;0.4743278813785829;0.002735567655833775;0.09684011936187745;0.030771908356134782
SVDD_RBF_0.001_auto_;0.47337785411652833;0.0004888724648284274;0.9879252550705662;0.00618675957470878;0.6400572569509617;0.0016688060705165523;0.5423738345293503;0.011179821561866301;0.4736842301205373;0.0008064267649336354;0.0792618989944458;0.029230264927851995
SVDD_RBF_0.005_auto_;0.4734415688210052;0.00040741517469509585;0.9887590268464119;0.005559562477466048;0.6402911602825994;0.001471181766808439;0.5418090312353995;0.01117624998275575;0.47377199432783773;0.0006674878714176855;0.0751988410949707;0.022400803297189822
SVDD_RBF_0.01_auto_;0.47323141176217887;0.0003640647685765247;0.984652354021527;0.005627490083339532;0.6392357543693207;0.001456655262397977;0.5436621826487984;0.01431944539796087;0.4735525720417927;0.0005736073878302035;0.05518515110015869;0.0023736137481326367
SVDD_RBF_0.05_auto_;0.47537291407601645;0.0033382182645040736;0.9463909300276262;0.014496433396673773;0.6328174680572872;0.004193102744045488;0.5598644070359271;0.012033116837992183;0.47981336364374716;0.006636119289416536;0.12066500186920166;0.03289084685758852
SVDD_RBF_0.1_auto_;0.4808576435312375;0.003623850623398943;0.8960539697147623;0.01872449516506773;0.6257609511531192;0.0037690701621592385;0.5661492361498266;0.007341830152744277;0.4923934220856074;0.007075432329443125;0.1544848918914795;0.05212647768954337
SVDD_RBF_0.2_auto_;0.49240456674009014;0.003964314988676493;0.7871967571717531;0.0289587668144788;0.6055957543566979;0.007293305446189728;0.5674547171553624;0.0048649573343313365;0.5146426253631649;0.00617460243791538;0.29660882949829104;0.05923268284570097
SVDD_RBF_0.3_auto_;0.5055818157177691;0.00642873804666661;0.692329509428119;0.02861681155511417;0.5840381757065813;0.008071132560276681;0.565106473757269;0.00540257866715459;0.5332349395986952;0.007998668278262325;0.36216399669647215;0.05148207992038358
SVDD_RBF_0.4_auto_;0.5191829702379525;0.0050180953579338295;0.5862508464530779;0.03585946889805648;0.5500658846054142;0.01471629633835508;0.5616612249552656;0.005162461281055623;0.5466195877882993;0.00473639891804123;0.48127577304840086;0.12276660035178762
SVDD_RBF_0.5_auto_;0.5313681081645407;0.00614286365548288;0.4936988707538852;0.03216462951692319;0.5111359576897507;0.015489633845894593;0.5582362206958249;0.005827811933098978;0.5536263869201014;0.0037118993122669383;0.7820144176483155;0.19649839786452247
SVDD_RBF_0.6_auto_;0.551549923838522;0.007589949870024544;0.38376145917736293;0.03138326914769632;0.4516590000464932;0.02002964557659279;0.5550910978914064;0.005350386576813177;0.5599455489196609;0.002951918635884796;0.8209226608276368;0.15546457844073933
SVDD_RBF_0.7_auto_;0.5675223608613835;0.0073922412568893005;0.2951928520934923;0.026743376474254288;0.38754118140845084;0.02193525365679532;0.5524236687663825;0.005485088647915736;0.5593896682877123;0.00291746926258449;0.9908432483673095;0.21568964643802976
SVDD_RBF_0.8_auto_;0.5961520492230302;0.013604361094104438;0.19232790757943313;0.028002594518584962;0.28946624984985386;0.031043712992936304;0.5502825436078418;0.005387521861589252;0.5553377557986767;0.0036008394705185558;1.3925463914871217;0.3737859023469935
SVDD_RBF_0.9_auto_;0.6245096020455903;0.015570859373699016;0.09872761726342841;0.02389993095194758;0.16916334924992377;0.035807322870226074;0.5478177221221768;0.005053761227419717;0.5446593108112305;0.0038320238365343977;1.516467237472534;0.4708599918036296
SVDD_linear_0.0001_scale_;0.47353209124893814;0.00037251161186164594;0.9903957062064581;0.004965488211153822;0.6407176878007409;0.0013500273552096455;0.5421426566743286;0.009889118778557669;0.4738743741352276;0.0005587723680211397;0.09717187881469727;0.03926463926903708
SVDD_linear_0.0005_scale_;0.47358504922375005;0.0004576122010686445;0.9905501225128199;0.005062018566100859;0.6407983214413042;0.0013928579100582362;0.5424693085339679;0.010017410800029809;0.4739767731990076;0.0007854982949056722;0.09253206253051757;0.015610119824095069
SVDD_linear_0.001_scale_;0.4735757295481696;0.0004102448481957836;0.990457472729003;0.005100037782103054;0.6407703130711827;0.0013727725403927052;0.5426106007418068;0.010163383246330966;0.4739621447613248;0.0006789921516239864;0.11727011203765869;0.04833950547966929
SVDD_linear_0.005_scale_;0.4735951952629159;0.0003841484944355396;0.9903957062064581;0.005141020931000998;0.6407751039973286;0.0013608679449021099;0.5426005095461208;0.01015364879894512;0.47400603007437336;0.0006266578893048411;0.072943115234375;0.03498179035418901
SVDD_linear_0.01_scale_;0.47343329183215044;0.0003850414912078447;0.985949288903136;0.005396411721119223;0.6396934366082441;0.0014083025131074848;0.5438144654041392;0.012735804227991764;0.4739036352897911;0.0006339081931388607;0.12730741500854492;0.042864179581527294
SVDD_linear_0.05_scale_;0.47534148706131046;0.00287921805674869;0.9456501798933283;0.01620811500188725;0.6326172027828186;0.00424548349792109;0.5580040986743035;0.010481702070786534;0.47979868385569074;0.005797145855954597;0.16770095825195314;0.04512777694785941
SVDD_linear_0.1_scale_;0.48129631202734335;0.004061353912107042;0.8963627641882317;0.01961715492723358;0.6261931111807909;0.003804922653068512;0.5654699160423643;0.007759145615958677;0.4931541072639126;0.007853026365061988;0.19731059074401855;0.05698192608257222
SVDD_linear_0.2_scale_;0.4927879240294278;0.004764287598758716;0.7875365397894447;0.028001833920725423;0.6059877023018991;0.006809337876782732;0.5676561198465645;0.004875557033964295;0.5151838326258537;0.007326674363715938;0.1661428689956665;0.058229502115653024
SVDD_linear_0.3_scale_;0.5057260509784789;0.00653139603818975;0.6928236416084773;0.027148970597137872;0.5843371272246316;0.007456848874534543;0.5652538096032679;0.0053382137497245356;0.5334251221261657;0.008190483546288615;0.19059884548187256;0.036062285760249904
SVDD_linear_0.4_scale_;0.5191183924920356;0.005473024579338239;0.5884744317298766;0.031777354279950994;0.5511309250484697;0.012716085334723196;0.5618733051324895;0.005128497458320368;0.5466342226447788;0.0053131286186690295;0.23208515644073485;0.0680364988377229
SVDD_linear_0.5_scale_;0.5312641472599674;0.00581141656025141;0.49261789940047;0.03202223076009207;0.5105348177110252;0.015733255936159145;0.5588361049673136;0.005566990500604715;0.5535239857167225;0.0037036091891429423;0.35330758094787595;0.07744610421964528
