Parameters;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
SVDD_poly_4_0.001_scale_;0.2245260807269145;0.00016291781116180258;0.9971327011198927;0.0019154599003961942;0.36652159811377805;0.00026311713880449133;0.49654445941538283;0.0035190381292009966;0.22589092710640024;0.0011249825374791704;0.7292540073394775;0.17964196121789341
SVDD_poly_4_0.005_scale_;0.2245260807269145;0.00016291781116180258;0.9971327011198927;0.0019154599003961942;0.36652159811377805;0.00026311713880449133;0.4965442379590856;0.0035186259663857813;0.22589092710640024;0.0011249825374791704;0.8453591108322144;0.2777932130574377
SVDD_poly_4_0.01_scale_;0.2245260807269145;0.00016291781116180258;0.9971327011198927;0.0019154599003961942;0.36652159811377805;0.00026311713880449133;0.4965443609556262;0.0035186441433710247;0.22589092710640024;0.0011249825374791704;0.8542659759521485;0.12547919102796765
SVDD_poly_4_0.05_scale_;0.22449465131029633;0.00017921079393046693;0.9940702597794189;0.005239686172749081;0.36627134390488386;0.0005558859641412077;0.49663783654689925;0.0034868222702861143;0.22744231440203916;0.0023056164130846168;0.9400403261184692;0.2792297801875672
SVDD_poly_4_0.1_scale_;0.22436456691422624;0.00042095225601293995;0.9776485652039122;0.013956326740844523;0.36496156957877635;0.0015117171634828612;0.4967648313006496;0.0035118575059963244;0.2359457358575668;0.006061840240065972;0.9613667726516724;0.15983576233709917
SVDD_poly_4_0.2_scale_;0.2246812347272776;0.0009291718258953851;0.9062236217931023;0.021578721427813048;0.36004643055335017;0.0016041458508129795;0.4969036797738511;0.0035502797742276047;0.2765605812095935;0.013978064842236704;1.5004032611846925;0.16310982618749265
SVDD_poly_4_0.3_scale_;0.22726807288755585;0.0008093109677575664;0.8452900806475586;0.022053339424107775;0.35817549405946764;0.0017518609712311862;0.49700948103891057;0.003505765166653744;0.3197222564006949;0.01373252239594196;1.994329071044922;0.26611394505824876
SVDD_poly_4_0.4_scale_;0.22762329225670172;0.0013493551302010407;0.771257575307153;0.03112480150968294;0.35142750439295345;0.0045365484181023015;0.49710352270765357;0.00350713764026183;0.3609808942242342;0.013540001491887926;2.3906026124954223;0.24834587140002132
SVDD_poly_4_0.5_scale_;0.22757481357537573;0.0011848322138999804;0.6997066280487029;0.032744468084818124;0.34332795150991313;0.004839785894706358;0.4971649597041002;0.003504318542056188;0.39926819700921035;0.015483088941895007;2.8287956714630127;0.40267312137606154
SVDD_poly_4_0.6_scale_;0.22625509323815987;0.001652788710386923;0.6114722532477737;0.03849230144506336;0.330083940179429;0.006488122024889221;0.49722604936197146;0.003518782497617312;0.44323416187663456;0.01841224665499599;2.9919302463531494;0.4240779780762472
SVDD_poly_4_0.7_scale_;0.2283837938431033;0.002105153245517783;0.5384842166060075;0.019976039282490483;0.32063368681510507;0.003845715770126984;0.49725857311338173;0.0035123107019352606;0.48768352483179334;0.012331110071121804;3.8523147344589233;0.2989847601951688
SVDD_poly_4_0.8_scale_;0.22662325060984118;0.002263139508546485;0.44711792210439594;0.028952297939905884;0.3005675783652613;0.007847578811730347;0.497288252706063;0.0035026737248702745;0.533289339498254;0.013034386664690518;4.175428509712219;0.5268715822026416
