;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.2291829200333407;0.0013188121459621585;0.8331058440813865;0.02043936946345504;0.35942694480215714;0.001682110149182458;0.5089807930625515;0.005044180829180236;0.3331281675304205;0.01394357304602251;2.2876225233078005;0.08031147993732071
1;SVDD_RBF_0.01_scale;0.2288707364118761;0.001178903036056244;0.8394919925765176;0.01970093716704633;0.3596383937292201;0.001649157302845123;0.5094621594786386;0.004871279076815065;0.32863502552189383;0.013092889528073531;2.683944988250732;0.14531395311587467
2;SVDD_RBF_0.05_scale;0.22888264427714866;0.001155963185335298;0.8394919925765176;0.01970093716704633;0.35965319166782983;0.0016277992357404466;0.5094538051085603;0.0048347287844211755;0.32867893867102443;0.0130589170209391;2.7084575414657595;0.1597070621593869
3;SVDD_RBF_0.1_scale;0.22888228378214706;0.0011453216615676099;0.8394919925765176;0.01970093716704633;0.35965291346479794;0.0016315490374212598;0.5094506458593713;0.00483214042605737;0.3286789408131293;0.013016583198796224;2.701464867591858;0.19473111936683987
4;SVDD_RBF_0.2_scale;0.2289863529551677;0.0010363004332684669;0.8373413060742603;0.020261909747702492;0.3595815657356858;0.0016018266083571704;0.5097292798447862;0.004762060227726961;0.3302010926619713;0.013107560143613582;2.686979365348816;0.1596559492051054
5;SVDD_RBF_0.3_scale;0.23018346283740124;0.0011429114645569154;0.8101657967715497;0.022190271217637902;0.3584512859487233;0.0019420893862476102;0.5120571123390041;0.004534164822513924;0.3487741912183298;0.014002473503075723;2.8164181470870973;0.11109355636781272
6;SVDD_RBF_0.4_scale;0.2316340947196617;0.0013514653506990027;0.7677417409510381;0.021840920606086518;0.3558369161255014;0.0026748309007525034;0.5147744460918852;0.004276042688920162;0.3758360656594547;0.01255613292193796;3.1214268445968627;0.1579362994645524
7;SVDD_RBF_0.5_scale;0.23181552946617215;0.0014397274964155651;0.7087667166378591;0.02309985853550479;0.34928908371829304;0.0029993385300510858;0.5171164918607993;0.0038131679925074;0.4070543132394761;0.013376329237531823;3.4792419910430907;0.14363492031646158
8;SVDD_RBF_0.6_scale;0.2321130250581868;0.002348433833801985;0.6418400298977784;0.028048314672496067;0.3407888364014204;0.004424096853580652;0.5190754481749371;0.003434506259379352;0.4425756124449093;0.01671975503232432;3.915510654449463;0.14538759472061025
9;SVDD_RBF_0.7_scale;0.2345957141134057;0.0028426231692510497;0.5700908399831824;0.024828048187912018;0.33224563019996584;0.004301098261380916;0.5200217233581721;0.0034633001656621852;0.4855465439109213;0.015961247935337774;4.282197666168213;0.25547137311726426
10;SVDD_RBF_0.8_scale;0.23732979566172546;0.003512810271637363;0.4851153230361534;0.035486716177642215;0.3183113094073668;0.007536961915069439;0.5212344968708275;0.0039216813555947635;0.5340351689915073;0.02045030009362591;4.69203531742096;0.20170977245297145
11;SVDD_RBF_0.9_scale;0.2413427686543185;0.003213756325196413;0.35901604882171323;0.05781276599080034;0.2867330055244109;0.017267258289967596;0.5226665426504989;0.003639444871138957;0.6021361454999861;0.030871141752210906;5.0669442176818835;0.16754545417499275
SVDD_RBF_0.0001_scale_;0.1300108225108225;0.08489471709019371;0.001368800139296468;0.0022097619485427823;0.0026868854035166155;0.004292677709254196;0.5043734285526635;0.008748865583655426;0.7744895599808206;0.0007463042577714376;1.4412340879440309;0.21925048272005093
SVDD_RBF_0.0005_scale_;0.22964870698739567;0.0011585092234908721;0.8177900275620145;0.019452577355846497;0.3585511097878569;0.0014231837612640296;0.5082294299616471;0.004965035550773325;0.3428906003925707;0.013247423649712967;2.6790011882781983;0.7358593311901406
SVDD_RBF_0.005_scale_;0.22896101589630996;0.0011509983231646026;0.8395571816247575;0.019754078640102632;0.35975595483643774;0.0016490888506732334;0.5094411445689971;0.0049371294573444195;0.32892774200557906;0.013024085935217347;2.4783103466033936;0.12466844486087163
SVDD_RBF_0.0001_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5276333084385578;0.025038910287325675;0.7754116397178453;5.6744357096072395e-05;0.3259297847747803;0.007025553855713875
SVDD_RBF_0.0005_auto_;0.22648549955522895;0.002183715255436774;0.8556571778025983;0.05290451087679066;0.357904495773064;0.004158762665075518;0.49803344034497277;0.012921530649501424;0.31095438567689315;0.03337783836888255;0.5658457040786743;0.03096666821981787
SVDD_RBF_0.001_auto_;0.22423949457187548;0.0007165559459204507;0.9595999898075755;0.023808245022241152;0.3634977581876292;0.0022609025445596617;0.5023725260815792;0.010891547957461483;0.2453709607185956;0.012130561770202693;0.7337422132492065;0.05857395361593235
SVDD_RBF_0.005_auto_;0.22442877410441303;0.0004109237734215747;0.9803872271933886;0.014801602745647102;0.36523585016784915;0.0015382859231962297;0.500644931775164;0.009508522988699935;0.2347162019555875;0.00652318558053595;1.0155030250549317;0.0626309733783392
SVDD_RBF_0.01_auto_;0.22444481708616518;0.0004072419926990792;0.9806478984494774;0.014797624963792852;0.3652752404781644;0.0015417536274421899;0.5009166533453815;0.009412350347420535;0.23464302337019238;0.006484614430810869;1.0435920238494873;0.09764420317953873
SVDD_RBF_0.05_auto_;0.22445686136872833;0.0003762832542480671;0.9807130025608467;0.014549343233573353;0.3652958684870088;0.001480112649317026;0.5010853707316691;0.009224593246610869;0.23465765823042944;0.0064906014755850856;1.0721775770187378;0.1103045461180587
SVDD_RBF_0.1_auto_;0.2243907245528797;0.00045764921734598514;0.9766725556230332;0.016684956872474926;0.3649240124658878;0.001726046920798281;0.5021459705340143;0.008544697509734174;0.23660422959456637;0.0074391718797892515;1.3645540237426759;0.37377656675773563
SVDD_RBF_0.2_auto_;0.22447120772749868;0.0008847073613112246;0.9343768818825409;0.020681807279756263;0.3619481500438144;0.0014598023888645248;0.5055397880414019;0.006450828403879804;0.2601974579384863;0.013342435362684322;3.0045776844024656;0.7488380529857651
SVDD_RBF_0.3_auto_;0.22633803616697828;0.0013024475845658837;0.8872592995256277;0.015677835796462914;0.36064260364204154;0.0013865396980353105;0.5095682648282762;0.004672897335180432;0.2934651279042229;0.012234762907489077;4.156937885284424;0.47897295853032906
