;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.4729105263470529;0.0004578916389191405;0.9043607756075058;0.009476044483320338;0.6210415299597136;0.0023266735890483873;0.497361777137967;0.003339699814353971;0.477238816380735;0.0009546771503181131;8.487996196746826;0.4126288386752557
1;SVDD_RBF_0.01_scale;0.4728832533556693;0.0004564793095877133;0.9047622484692333;0.009567181522414096;0.6211126510205893;0.002383189411725085;0.4973510558495735;0.003349142274277891;0.4771656870299141;0.0009114068056868207;9.182242584228515;0.43691007939176696
2;SVDD_RBF_0.05_scale;0.4728833666604399;0.00045214150825560593;0.9047622484692333;0.009567181522414096;0.6211126801472651;0.0023733738591591373;0.4973434683560189;0.003353803170402084;0.4771656891695129;0.0009172039545074332;9.19969081878662;0.41842092698386896
3;SVDD_RBF_0.1_scale;0.472992781332224;0.0005091956776175895;0.9034960442918788;0.009746720431969471;0.6209076197581409;0.002427663444109905;0.497343692278387;0.003274781103505925;0.4774436059498993;0.0010147131870160957;9.394660544395446;0.4977867642724846
4;SVDD_RBF_0.2_scale;0.4733393662118742;0.0010592374318561235;0.8714723144291671;0.015305387316397094;0.6134341591926646;0.004322935271416274;0.496983096439907;0.0031449048510680264;0.4798279471498532;0.001642581710490072;11.225766777992249;0.42301107628157897
5;SVDD_RBF_0.3_scale;0.4719745217004868;0.0011909832436536605;0.8056026374057221;0.01890284896955751;0.5951616794589609;0.005871987178325876;0.4965368427960689;0.0029496466359718704;0.4810274597834572;0.0014486942731206467;14.819303393363953;0.4711572343618162
6;SVDD_RBF_0.4_scale;0.4725530708432043;0.0015835820849492007;0.7405658644900848;0.022944312766870617;0.576836316288605;0.007860540968334065;0.4967457668890383;0.002694617938658464;0.4856060687754383;0.001975357452473852;18.329562735557555;0.7042811476574331
7;SVDD_RBF_0.5_scale;0.4717802396056531;0.002078458278240198;0.6591941442514323;0.02504914468049073;0.5497986553189715;0.010092599941612204;0.497033283151279;0.002636478041657769;0.4890436446509642;0.001829484312950465;21.831856322288512;0.5684393609125886
8;SVDD_RBF_0.6_scale;0.4691072988682147;0.002572328703978196;0.564789687755831;0.031892909122013535;0.5121806036468279;0.014646203482658484;0.4970868412460708;0.0026009907936453518;0.4912232412133306;0.001630279185055441;25.566106653213506;0.8579490487669572
9;SVDD_RBF_0.7_scale;0.4705317691379881;0.001423017586050227;0.4639318310408146;0.02841129911744227;0.4667812775211482;0.014748234302120475;0.4970857005426294;0.002622674949442429;0.4988150665933041;0.0017828284993508157;29.458435034751894;0.7702425861172467
10;SVDD_RBF_0.8_scale;0.4733904151736331;0.00377530760859104;0.3382757166794973;0.02477359209479077;0.3941355442524375;0.018228170783293116;0.4970881456181123;0.0026114725778958355;0.5084257447494458;0.0019279436879527602;33.474217319488524;0.8458742565649845
11;SVDD_RBF_0.9_scale;0.4712451087868127;0.00452028741600019;0.18488763508208805;0.020798582948714096;0.2648758717019952;0.02221106153517985;0.4970949772219605;0.0026318573332330185;0.5156227349671141;0.0020843903882521134;37.33253846168518;1.1437415776343156
SVDD_RBF_0.0001_scale_;0.47255234574463856;0.0010751532496824149;0.7775305919727169;0.01934643968977665;0.5877576725729897;0.005971260020266492;0.49720806536104956;0.0031026142571450106;0.4835435296689193;0.0016923029497153976;6.801125001907349;1.722459041879744
SVDD_RBF_0.0005_scale_;0.47299173459668165;0.0004285409830746318;0.9031872688880366;0.009632037061899258;0.6208340798139853;0.002376731233554245;0.49734466775235975;0.0033607301553937163;0.47745823438758217;0.0008855369786151074;8.09752676486969;0.3068642676621641
SVDD_RBF_0.005_scale_;0.4728977576468588;0.00045943192374897743;0.9047313652079609;0.009624898991186187;0.621117628945057;0.002388361355631114;0.49734126288579084;0.0033502882870839355;0.4771949439052797;0.000929979176423081;9.261154985427856;0.4307728399480573
SVDD_RBF_0.0001_auto_;0.23581351810240408;0.23582675716410195;0.2957689932056825;0.38909847840792555;0.22681509315734355;0.27548049137866704;0.4944561497671488;0.01436593618510647;0.5099173126329707;0.02076585799068581;0.8115828990936279;0.10212680561107651
SVDD_RBF_0.0005_auto_;0.4735088072864104;0.0002588401832907646;0.9869685509428882;0.0059955864509972446;0.6399755048436659;0.0014142029891482427;0.49494802738809407;0.01060744100152588;0.47400604291196674;0.000460726766307217;1.2797922849655152;0.07439352688154265
SVDD_RBF_0.001_auto_;0.47369273532945855;0.00016464727364843526;0.9903344259594071;0.004081685324536062;0.6408521739837668;0.0008889417738997;0.49502338362765963;0.0092462302123605;0.4742108110851421;0.00036944906986675484;1.4977875709533692;0.12313964386633834
SVDD_RBF_0.005_auto_;0.47367473244860003;0.00016689094666114425;0.9910137718940775;0.003474765024847756;0.640978603792156;0.0007974169670297719;0.4956372277394541;0.008504577623190223;0.47413767317592564;0.0003179252879922403;1.7897476434707642;0.12625993885618
SVDD_RBF_0.01_auto_;0.47368948726530685;0.00017508664841471024;0.9910446551553498;0.003462521690763374;0.640998590645046;0.0007995259804513002;0.4957012258853887;0.008357856017122559;0.4741669300512913;0.0003336227241033134;1.9160714149475098;0.19075890785977584
SVDD_RBF_0.05_auto_;0.47383500607874307;0.0003431824828303412;0.9792479835299444;0.003901549928653221;0.638642816668119;0.000984591926932299;0.4979205526091467;0.004803778775150748;0.4750885216253112;0.000681542029210035;6.29658453464508;0.9123901669084028
SVDD_RBF_0.1_auto_;0.4734741237061069;0.0006441974027649164;0.9570133130788466;0.006639304191665617;0.6335148392240745;0.001941135069339571;0.4975635470281444;0.003110564711099568;0.4755273469410112;0.001051138779439323;11.547091221809387;1.0716361174134799
SVDD_RBF_0.2_auto_;0.4728724104777928;0.0007207199258375068;0.9032490544802085;0.011320624985724132;0.6207393293143701;0.0027581107879297772;0.4972525234117148;0.003263786371388915;0.4772241922222499;0.0014871303161612195;10.740708661079406;2.005512988944567
SVDD_RBF_0.3_auto_;0.47218666983819374;0.0014927483113566758;0.8300608645291776;0.019651299573702305;0.6018857675395686;0.0060808781877466425;0.4968261166652515;0.0030412466935335735;0.4800327645338032;0.0020052382943500724;14.890893340110779;0.5858520807445146
SVDD_RBF_0.4_auto_;0.4726681435544887;0.0013441262252671124;0.7584770881289472;0.02182244135192266;0.5822909741240685;0.007024071745177866;0.49689769385378985;0.002798454181881254;0.4847868976611873;0.0019869735030995164;27.729820203781127;9.200682824819939
SVDD_RBF_0.5_auto_;0.47256328874369935;0.0023779574395929107;0.6745115171967038;0.02371645138373553;0.5556262430744155;0.00948053285408891;0.49711832833558783;0.0027720288667568414;0.48929232595197386;0.0025123714425668887;33.311133694648746;9.99764340531776
SVDD_RBF_0.6_auto_;0.46998833086544767;0.0033184979935506555;0.5789332107283434;0.031064277346029845;0.5185025016370925;0.014263032513111534;0.49716087941558157;0.00271129313498466;0.49144268703496347;0.00282779113607364;43.268071508407594;14.480135250394484
SVDD_RBF_0.7_auto_;0.47007771018379935;0.0023027029319899364;0.4742462872866038;0.029306251741479872;0.47173202931345176;0.015190331579822662;0.49714096024654575;0.002694858372508235;0.4977764603554148;0.0020759900841794483;44.06540262699127;9.797262405604693
SVDD_RBF_0.8_auto_;0.4731519411516759;0.0031696876951421244;0.3454402995762157;0.024135222939524505;0.39888681303243045;0.01711385852563909;0.49713251993307994;0.0026766905296073816;0.507811346087568;0.0020157613490656436;49.02495429515839;12.06179742616776
SVDD_RBF_0.9_auto_;0.4709867520802137;0.004047028894890901;0.191434590892613;0.023767899154458;0.27136541023158456;0.02485069168090692;0.49713201393340095;0.0026813894567874357;0.5151838796970293;0.001893299375364166;58.8625079870224;21.460420083825596
SVDD_linear_0.0001_scale_;0.47364205272283666;0.0002045594918665186;0.9911064216778944;0.003472959038229805;0.6409681067316703;0.0008258086218665974;0.4955537962415223;0.00863233887675485;0.474064537406308;0.00038322827761064936;1.0629338026046753;0.11314497219701479
SVDD_linear_0.0005_scale_;0.47364205272283666;0.0002045594918665186;0.9911064216778944;0.003472959038229805;0.6409681067316703;0.0008258086218665974;0.49555408805239926;0.008632239432737833;0.474064537406308;0.00038322827761064936;1.0696191549301148;0.1127623164383003
SVDD_linear_0.001_scale_;0.47364205272283666;0.0002045594918665186;0.9911064216778944;0.003472959038229805;0.6409681067316703;0.0008258086218665974;0.49555425114859253;0.008632261545720377;0.474064537406308;0.00038322827761064936;1.055832839012146;0.11202848149891896
SVDD_linear_0.005_scale_;0.47364205272283666;0.0002045594918665186;0.9911064216778944;0.003472959038229805;0.6409681067316703;0.0008258086218665974;0.4955543026466561;0.008632442699653912;0.474064537406308;0.00038322827761064936;1.5288854598999024;0.484516744626809
SVDD_linear_0.01_scale_;0.4736560138283418;0.00021033656484738605;0.9911064216778944;0.003472959038229805;0.6409809026748461;0.0008323211912409341;0.4956664439347634;0.008471016810577608;0.4740937921420748;0.00038830355897551095;1.8132574081420898;0.21712556423839655
SVDD_linear_0.05_scale_;0.4738607816227624;0.00035744703472504;0.9794332735627652;0.004001451827455354;0.6387056152572334;0.0010390320531341586;0.4979068406594195;0.004812747122952025;0.4751324069383597;0.0006875849176218755;2.8072945356369017;0.6303099419450146
SVDD_linear_0.1_scale_;0.4734605818870379;0.0006241576324350919;0.9570441963401191;0.006582519642108174;0.6335095165494365;0.0019099884617639795;0.49756238975935557;0.003106403061484907;0.4754980922052443;0.0010173905245048163;4.4175107955932615;0.5878992638275647
SVDD_linear_0.2_scale_;0.47288408938778365;0.0007615575800251411;0.9033725875252981;0.011212535603719785;0.620778714184415;0.002714328243783568;0.4972557850255268;0.00326085856891291;0.4772388206599327;0.0015807995290234743;5.712378406524659;1.9595830572337882
SVDD_linear_0.3_scale_;0.4721563366350529;0.001508383991797707;0.8301226215169087;0.019611716968030716;0.6018771824755217;0.00605095517910126;0.49682840424538277;0.0030424657711687363;0.47997424864347293;0.0020721382209209923;6.961218786239624;0.47406122392562855
SVDD_linear_0.4_scale_;0.4726706523232555;0.0013537231027871807;0.7585697379127645;0.021853539561296986;0.5823202835453812;0.007049526463387239;0.496901264599085;0.002799556574721834;0.4847868976611873;0.0019815813339642266;10.062031269073486;0.6775364290916304
SVDD_linear_0.5_scale_;0.4725983008275777;0.0024068932924353956;0.6746350502417933;0.023702342234235323;0.5556929250724534;0.009491524374357857;0.49711874464759803;0.0027723293170764367;0.48933621126502247;0.002551790351453554;17.659441041946412;4.475306302384575
SVDD_linear_0.6_scale_;0.4700019895472517;0.0033302366971969424;0.5789949772508882;0.03111938035974404;0.5185350458506759;0.014295292560337337;0.49716197806964696;0.002712931773373006;0.49145731761224526;0.002833417443705898;17.372728633880616;1.3963327699739638
SVDD_linear_0.7_scale_;0.4700778233522039;0.0023185025909847664;0.4742771705478762;0.029248212031880303;0.47175015698846795;0.01517612528157866;0.4971412865661338;0.0026963056434149185;0.49777646249501367;0.0020661742433083596;25.420067501068115;6.707583766726475
SVDD_linear_0.8_scale_;0.47307343729511925;0.0032016015003416684;0.3454711828374881;0.02414388148419405;0.39887954914704715;0.01712432226588826;0.4971338932258176;0.0026770000181952918;0.5077528323368365;0.002036665481455651;25.77286295890808;6.4789770053939355
SVDD_linear_0.9_scale_;0.4709231736992178;0.003859887186427015;0.19140370763134062;0.023604137512103458;0.2713308496638702;0.024688970784155807;0.49713272631753885;0.002682579345025709;0.5151546228216636;0.0018560804412331682;30.57508590221405;7.5726215770919385
SVDD_linear_0.0001_auto_;0.47364205272283666;0.0002045594918665186;0.9911064216778944;0.003472959038229805;0.6409681067316703;0.0008258086218665974;0.4955537962415223;0.00863233887675485;0.474064537406308;0.00038322827761064936;1.0873961687088012;0.11767449383071574
SVDD_linear_0.0005_auto_;0.47364205272283666;0.0002045594918665186;0.9911064216778944;0.003472959038229805;0.6409681067316703;0.0008258086218665974;0.49555408805239926;0.008632239432737833;0.474064537406308;0.00038322827761064936;1.0802531480789184;0.11673076645158816
SVDD_linear_0.001_auto_;0.47364205272283666;0.0002045594918665186;0.9911064216778944;0.003472959038229805;0.6409681067316703;0.0008258086218665974;0.49555425114859253;0.008632261545720377;0.474064537406308;0.00038322827761064936;1.0787894487380982;0.11630436457134592
SVDD_linear_0.005_auto_;0.47364205272283666;0.0002045594918665186;0.9911064216778944;0.003472959038229805;0.6409681067316703;0.0008258086218665974;0.4955543026466561;0.008632442699653912;0.474064537406308;0.00038322827761064936;1.0734536409378053;0.11681400536269138
SVDD_linear_0.01_auto_;0.4736560138283418;0.00021033656484738605;0.9911064216778944;0.003472959038229805;0.6409809026748461;0.0008323211912409341;0.4956664439347634;0.008471016810577608;0.4740937921420748;0.00038830355897551095;1.0779975652694702;0.11648060636891092
SVDD_linear_0.05_auto_;0.4738607816227624;0.00035744703472504;0.9794332735627652;0.004001451827455354;0.6387056152572334;0.0010390320531341586;0.4979068406594195;0.004812747122952025;0.4751324069383597;0.0006875849176218755;1.6653981685638428;0.13002631704428966
SVDD_linear_0.1_auto_;0.4734605818870379;0.0006241576324350919;0.9570441963401191;0.006582519642108174;0.6335095165494365;0.0019099884617639795;0.49756238975935557;0.003106403061484907;0.4754980922052443;0.0010173905245048163;2.637942099571228;0.15824505290791843
SVDD_linear_0.2_auto_;0.47288408938778365;0.0007615575800251411;0.9033725875252981;0.011212535603719785;0.620778714184415;0.002714328243783568;0.4972557850255268;0.00326085856891291;0.4772388206599327;0.0015807995290234743;4.697418546676635;0.31351212612035495
SVDD_linear_0.3_auto_;0.4721563366350529;0.001508383991797707;0.8301226215169087;0.019611716968030716;0.6018771824755217;0.00605095517910126;0.49682840424538277;0.0030424657711687363;0.47997424864347293;0.0020721382209209923;7.847260999679565;2.0614752961332217
SVDD_linear_0.4_auto_;0.4726706523232555;0.0013537231027871807;0.7585697379127645;0.021853539561296986;0.5823202835453812;0.007049526463387239;0.496901264599085;0.002799556574721834;0.4847868976611873;0.0019815813339642266;13.935863757133484;3.731882031563663
SVDD_linear_0.5_auto_;0.4725983008275777;0.0024068932924353956;0.6746350502417933;0.023702342234235323;0.5556929250724534;0.009491524374357857;0.49711874464759803;0.0027723293170764367;0.48933621126502247;0.002551790351453554;13.163913822174072;0.6977029116095138
SVDD_linear_0.6_auto_;0.4700019895472517;0.0033302366971969424;0.5789949772508882;0.03111938035974404;0.5185350458506759;0.014295292560337337;0.49716197806964696;0.002712931773373006;0.49145731761224526;0.002833417443705898;22.98222143650055;7.463312672773883
SVDD_linear_0.7_auto_;0.4700778233522039;0.0023185025909847664;0.4742771705478762;0.029248212031880303;0.47175015698846795;0.01517612528157866;0.4971412865661338;0.0026963056434149185;0.49777646249501367;0.0020661742433083596;23.265674209594728;6.728360539200777
SVDD_linear_0.8_auto_;0.47307343729511925;0.0032016015003416684;0.3454711828374881;0.02414388148419405;0.39887954914704715;0.01712432226588826;0.4971338932258176;0.0026770000181952918;0.5077528323368365;0.002036665481455651;28.03210117816925;6.259190556149336
