;Parametros;precision-mean;precision-std;recall-mean;recall-std;f1-score-mean;f1-score-std;auc_roc-mean;auc_roc-std;accuracy-mean;accuracy-std;time-mean;time-std
0;SVDD_RBF_0.001_scale;0.2444554211644327;0.006776645421720802;0.5843599369768421;0.053602960844647767;0.3440278714487658;0.010844102841207202;0.5498765658053191;0.014914305868398838;0.5004902699600472;0.030171103566495605;0.2330862760543823;0.025128077736998447
1;SVDD_RBF_0.01_scale;0.2441345115184146;0.0072793126831868175;0.5940714064271729;0.05254611022647503;0.3454139665105625;0.011075539594773877;0.5497671363747758;0.016084903798604853;0.4951482375104149;0.03063784630680232;0.2731089353561401;0.030680741156115538
2;SVDD_RBF_0.05_scale;0.2440598609830391;0.007252617998102912;0.5940060475051917;0.052693290186391566;0.34532197553016164;0.010990673767676576;0.5497794634673829;0.01605081884460324;0.4950018653448909;0.030754098518259432;0.2766292810440064;0.02816113853619766
3;SVDD_RBF_0.1_scale;0.2440305168919553;0.0071937307697383535;0.5939409433938225;0.052652860500109214;0.3452828839555689;0.010938544090223495;0.5497542473810022;0.016041692314046164;0.4949725956244168;0.030696124369669932;0.2858778953552246;0.025925089285411998
4;SVDD_RBF_0.2_scale;0.2453858743145555;0.007523243839541949;0.5787564817449431;0.0505045876757263;0.3440238336462904;0.011445082439533715;0.5510695965856635;0.015334351253256115;0.5051298890972348;0.0288384323280278;0.29805421829223633;0.025273984416154013
5;SVDD_RBF_0.3_scale;0.24890214928092905;0.008512639840609598;0.5386783822923611;0.04546698071580907;0.3399270577801522;0.01264104614603768;0.5541298360924726;0.014096769943833175;0.5309182586504192;0.024229570424354956;0.3216443777084351;0.022308771671358075
6;SVDD_RBF_0.4_scale;0.2538799011955403;0.00854749845561251;0.4849147021476287;0.041775959372886265;0.3326545520454628;0.01200818005347755;0.5565876351930494;0.01274060043272172;0.5637906610055691;0.0225379819893503;0.3469147920608521;0.02128469319133004
7;SVDD_RBF_0.5_scale;0.2607382837341549;0.008716286464807795;0.4172044303071743;0.04456317230662637;0.32004691152625925;0.014356247393221128;0.558191793861915;0.011213360369439051;0.6031177072040871;0.021224940334553924;0.3950428247451782;0.023784634929338414
8;SVDD_RBF_0.6_scale;0.2707413954225849;0.01073433425740516;0.3275313098539511;0.05037135283320588;0.2945542034375225;0.019132103658310747;0.5609736232283559;0.010499774519689946;0.6501283613480661;0.023485598173167675;0.4332247257232666;0.020798611368815136
9;SVDD_RBF_0.7_scale;0.2916605390402614;0.019063585465288226;0.2489379069006961;0.04376090808369503;0.26597745585740784;0.02298773014235296;0.5644552010439456;0.010853122868182732;0.6941826816136458;0.02111929428672454;0.4843032121658325;0.017947543534231156
10;SVDD_RBF_0.8_scale;0.3141131185446811;0.02114676033983199;0.16285077865876188;0.04186963575129247;0.21067792031802907;0.0375686105887568;0.5668079035685191;0.011722252681336936;0.7312554409462825;0.01464067347979467;0.5366304397583008;0.022684838947235195
11;SVDD_RBF_0.9_scale;0.35406866212668336;0.025775515278157798;0.0985947194747504;0.027356685314847227;0.1513513050504027;0.03275812934284771;0.5692745985317647;0.010295122757525216;0.7559755192547806;0.008918755109434606;0.589457368850708;0.020849168725100304
SVDD_RBF_0.0001_scale_;0.33970159838937175;0.05609251673219367;0.032388339866394306;0.014678576334903964;0.05815610413346377;0.024497169184817813;0.5386983117398974;0.018608625005519824;0.7681523420403326;0.004690851068439248;0.16904635429382325;0.0010858505351752524
SVDD_RBF_0.0005_scale_;0.2461138047103983;0.008625581149515105;0.5425216907533476;0.057170920909732956;0.3377033180294324;0.013074053208576769;0.5485908228635454;0.01646432004031525;0.5233076600640711;0.03213028972612888;0.2536834716796875;0.03235258777965629
SVDD_RBF_0.005_scale_;0.2440677623708689;0.007227406037392159;0.593615252963235;0.052802261489142764;0.3452754263598966;0.011272276723057556;0.5496539712850307;0.01607913434110663;0.49526534638177927;0.03028515067174461;0.41119041442871096;0.06095255404457785
SVDD_RBF_0.0001_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5536327640906905;0.05649882610963388;0.7754116397178453;5.6744357096072395e-05;0.07392504215240478;0.0011143295455649383
SVDD_RBF_0.0005_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5536327640906905;0.05649882610963388;0.7754116397178453;5.6744357096072395e-05;0.07344343662261962;0.0006952984262791626
SVDD_RBF_0.001_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5536327640906905;0.05649882610963388;0.7754116397178453;5.6744357096072395e-05;0.07455406188964844;0.008016295563205109
SVDD_RBF_0.005_auto_;0.0;0.0;0.0;0.0;0.0;0.0;0.5491765314517376;0.052287090250769955;0.7754116397178453;5.6744357096072395e-05;0.05202426910400391;0.002418698298401625
SVDD_RBF_0.01_auto_;0.10484820031298905;0.16515548476774294;0.003910493525687033;0.006922436456905521;0.007502947993491211;0.013236314706719987;0.5460202746442531;0.045879514751878375;0.7747091321527879;0.001417032864674489;0.06377031803131103;0.004429873687676037
SVDD_RBF_0.05_auto_;0.2382679315731684;0.008447680474902297;0.7129997154614832;0.08867482232152495;0.355604357072948;0.010470046666456645;0.5420522546730393;0.01939798916062002;0.42130976601017717;0.05666613991953178;0.13343749046325684;0.007963685273975361
SVDD_RBF_0.1_auto_;0.23589401885461941;0.00544166262433153;0.7567290386420293;0.06419144559149655;0.35910392816273484;0.009302399740010243;0.5408592241812686;0.02045693475057434;0.3943212093912618;0.037160785615687635;0.16298289299011232;0.029236166818933786
SVDD_RBF_0.2_auto_;0.23939378914402426;0.006333389703344906;0.7019883296739698;0.057169772343345145;0.35646116000559563;0.00879234772420723;0.5447446992535067;0.018056140684898653;0.43135007485371135;0.03588833061831764;0.26707532405853274;0.03649541019076928
SVDD_RBF_0.3_auto_;0.24307990883836914;0.006102146378912767;0.615641846697442;0.048885340765263546;0.3481030488057307;0.010615221017506046;0.5506670089327568;0.015468389254636826;0.4829270795810797;0.02553717577630112;0.4341452121734619;0.03836515434354029
SVDD_RBF_0.4_auto_;0.24682003490735668;0.007115320697166281;0.5555563152686764;0.04414714385286295;0.34126017474855086;0.01025669187225931;0.5521708366044971;0.013076351004536602;0.5189609309210605;0.025246039326478863;0.48237407207489014;0.04265545598287463
